Unnamed: 0,Coal_Share_PhasedOut,Coal_Gen_Decline_Perc,Gas_Gen_Decline_Perc,num_supply_policy,WDI_Coal_El_.,WDI_NG_El_.,Share_VRE_Gen,Coal_duration_year,Gas_duration_year,Coal_logCurrent_MW,Gas_logCurrent_MW,LogBP_GasR2P_yr,HHI_Coal_Import,HHI_Gas_Import,NetValue_Coal_Import,NetValue_Gas_Import,R_Choice,0,1,2,3,4,5,6,Segment K-means PCA,cntry,year
ARE-2000,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.8073289667655044,2.0924985341347058,-0.425183786839204,-1.0871026770545749,-0.3198277634815041,-1.278530576799795,0.6656611446641097,-0.5952616121551928,1.336928720998257,0.9580744678579204,-0.0097777373150544,-0.1187649806780766,0.0,-2.6008104510507875,1.7086921643460875,0.09094957906880144,-0.14181107590959133,0.47881328471645557,0.4960240185256137,0.6232804346467672,0,ARE,2000
ARE-2001,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.8073289667655044,2.101801059970473,-0.425183786839204,-1.0871026770545749,-0.2716894518089233,-1.278530576799795,0.7408014591292224,-0.5952616121551928,-0.2928799000088129,0.2422170638407214,-0.0090147403381434,-0.1554752163405188,0.0,-2.081909038021678,1.788653374129118,-0.03435462154021227,-0.6172388686439095,0.5912430133482911,-0.8083791214142606,0.2762063243653988,0,ARE,2001
ARE-2002,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.8073289667655044,2.1028974666727445,-0.425183786839204,-1.0871026770545749,-0.2235511401363425,-1.278530576799795,0.7690602335532638,-0.5952616121551928,1.4999085329376465,-1.0745157122030609,-0.009950167465666,-0.1428362227827641,0.0,-2.3352801147493283,1.978199469518708,0.28207475387950354,-0.7752452207568528,-0.611158991048047,0.1611943987801956,-0.8267617554835092,0,ARE,2002
ARE-2003,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.8073289667655044,2.103523593559659,-0.425183786839204,-1.0871026770545749,-0.1754128284637617,-1.278530576799795,0.7775154256894736,-0.5952616121551928,0.6068754390136306,0.8905575311860406,-0.0085897383669912,-0.1838493330421801,0.0,-2.3725386908877173,1.8064461151222704,-0.07409585588561682,-0.27024112425873964,0.6585378748517373,-0.0360288244538558,0.6676856905094173,0,ARE,2003
ARE-2004,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.8073289667655044,2.116590717857414,-0.425183786839204,-1.0871026770545749,-0.1272745167911809,-1.278530576799795,0.840488720381465,-0.5952616121551928,1.241162407507539,0.927916569423362,-0.0122818016776104,-0.179236692422844,0.0,-2.5171748662859987,1.8677328325399662,-0.05460832507652389,-0.17904838613414978,0.49100433763598134,0.4143449432305077,0.6500704812026944,0,ARE,2004
ARE-2005,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.8073289667655044,2.122978183143486,-0.425183786839204,-1.0871026770545749,-0.0791362051186001,-1.278530576799795,0.8619851739031262,-0.5952616121551928,-0.1635067653947072,-0.1265939179788308,-0.0067709737281819,-0.1873431296262693,0.0,-2.011892796077207,1.9564826136542057,-0.0896755980505223,-0.7334183724776573,0.3648090977049146,-0.7981480019245334,0.039070449349794326,0,ARE,2005
ARE-2006,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.8073289667655044,2.1262604181560127,-0.425183786839204,-1.0871026770545749,-0.0309978934460193,-1.278530576799795,0.8760604640633699,-0.5952616121551928,-0.2589381798954782,-1.0482054177402658,-0.0083755977990953,-0.2059737269270679,0.0,-1.8545731182244523,2.062519489831032,-0.011740372030427361,-1.034039059629082,-0.08059485538056614,-1.0668778223467101,-0.6069135532700921,0,ARE,2006
ARE-2007,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.8073289667655044,2.131665949432414,-0.425183786839204,-1.0871026770545749,0.0171404182265614,-1.278530576799795,0.94909943886828,-0.5952616121551928,1.5275488714350574,-1.1107585224538146,-0.0001778852599362,-0.2669384160518498,0.0,-2.281176358658876,2.168540737917053,0.12071689081674883,-0.7719338416353579,-0.6383112105043189,0.16184322140792973,-0.8208758143901032,0,ARE,2007
ARE-2008,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.8073289667655044,2.136709281218442,-0.425183786839204,-1.0871026770545749,0.0652787298991423,-1.278530576799795,0.9805439267925729,-0.5952616121551928,0.6615594975206721,0.958126828189385,0.0211005314177312,-0.2778697462250856,0.0,-2.330279559621408,1.996265352843625,-0.2427141239065961,-0.26371484881102286,0.6821110860905613,0.01146163076362229,0.7563512951538606,0,ARE,2008
ARE-2009,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.5663690465251137,-0.8073289667655044,2.140431881248559,-0.4233243716527018,-1.0871026770545749,0.1134170415717231,-1.278530576799795,1.0334752589629406,-0.5952616121551928,0.2630935920391141,0.7235108562184929,0.0068863651923391,-0.197781098632141,0.0,-2.0878143945183063,2.080905877334769,-0.24633708933123857,-0.4419583223415053,0.5743184451135315,-0.23968128383176293,0.7163157804008992,0,ARE,2009
ARE-2010,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.5663690465251137,-0.8073289667655044,2.143951453229693,-0.4216931468955189,-1.0871026770545749,0.1615553532443039,-1.278530576799795,1.0334752589629406,-0.5952616121551928,1.4360118733844571,0.9201705248159832,0.0291348034991894,-0.2103263120351135,0.0,-2.398248321897684,2.11209053300046,-0.16652315748219332,-0.20886340413758367,0.33337340478984506,0.630232820078583,0.7513645692183125,0,ARE,2010
ARE-2011,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.5663690465251137,-0.8073289667655044,2.146459392609992,-0.4202224873397553,-1.0871026770545749,0.2096936649168846,-1.278530576799795,1.0693034193824178,-0.5952616121551928,0.9395731674205596,0.8129602579707791,0.031605475336111,-0.2929053832215542,0.0,-2.2571898804735366,2.1513475566863214,-0.24801885073523694,-0.2849990730043358,0.4219905503548224,0.25049453014675616,0.7164818615264026,0,ARE,2011
ARE-2012,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.5663690465251137,-0.8073289667655044,2.147128309477901,-0.422095872705746,-1.0871026770545749,0.2578319765894655,-1.278530576799795,1.0784900131160056,-0.5952616121551928,0.9160688845271964,0.6407521987939195,0.0820850452296029,-0.6123787144362715,0.0,-2.267622233216303,2.219258096164185,-0.3060696837183445,-0.20603035041674414,0.33951913800459715,0.16886183047301467,0.535236258694587,0,ARE,2012
ARE-2013,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.5663690465251137,-0.8073289667655044,2.1463449918584123,-0.4132573493099217,-1.0871026770545749,0.3059702882620463,-1.278530576799795,1.1173289602068872,-0.5952616121551928,0.4306006980202119,0.5902015691575776,0.0428461641172286,-0.2758476301553008,0.0,-2.0660196589451965,2.211773684703921,-0.31049215281925413,-0.4607946801421511,0.4592473270475295,-0.1464902179015775,0.6334102265443339,0,ARE,2013
ARE-2014,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.5663690465251137,-0.8073289667655044,2.1425527214039706,-0.3829740269287628,-1.0871026770545749,0.354108599934627,-1.278530576799795,1.133081736183727,-0.5952616121551928,0.2954402981664028,0.036619948049781,0.0808102923293805,-0.6777741094249756,0.0,-2.001349037719224,2.325212700724581,-0.34602827163421446,-0.4633188831179086,0.19820764114088818,-0.3982935469988399,0.179649342097105,0,ARE,2014
ARE-2015,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.0239475396090027,-0.8073289667655044,2.144082512674293,-0.3865655220313639,-1.0871026770545749,0.4022469116072079,-1.278530576799795,1.133081736183727,-0.5952616121551928,0.6284720450583439,-0.8216682109162705,0.0389771699356324,-0.3605811470709186,0.0,-1.7490342767750702,2.4757473729176827,-0.11141416241352073,-0.8227800903223488,-0.5455095845893834,-0.1741435528544622,-0.2760655260779951,0,ARE,2015
ARE-2016,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.0239475396090027,-0.8073289667655044,2.1827943002915657,-0.3859627157969404,-1.0871026770545749,0.4503852232797887,-1.278530576799795,1.133081736183727,-0.5952616121551928,-0.2973247760106266,-0.3812463907839069,0.024708251254809,0.0827584547017128,0.0,-1.4996304585208793,2.4022247144311946,-0.18481600996296957,-1.0601838207408885,-0.034264255211146954,-0.6725219314060255,0.23917995311692103,0,ARE,2016
ARE-2017,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,0.5184739673071083,-0.8073289667655044,2.172250283171873,-0.3350293347263964,-1.0871026770545749,0.4985235349523694,-1.278530576799795,1.15089736329691,-0.5952616121551928,-0.972198097037848,-0.8807299396468253,0.0297330290339062,-0.0217130859104801,0.0,-1.0931160087996143,2.5489831708488553,-0.1631191256767167,-1.254490298753921,-0.3206668821889098,-1.1127173993147081,0.06250402741135345,0,ARE,2017
ARE-2018,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,0.5184739673071083,-0.8073289667655044,2.158223271303495,-0.2673201206327616,-1.0871026770545749,0.5466618466249503,-1.278530576799795,1.1526440989808142,-0.5952616121551928,-0.7414963814371062,-1.4696113829664712,0.041321954309178,-0.3624857982339479,0.0,-1.0970805688204797,2.6638311408920057,-0.13345343191998224,-1.2182074048106082,-0.7225502378399071,-1.1073288676766144,-0.4317514799585923,0,ARE,2018
ARE-2019,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,0.5184739673071083,-0.8073289667655044,2.0975573194349177,0.0254772148560524,-1.0871026770545749,0.5948001582975311,-1.278530576799795,1.1598832659596812,-0.5952616121551928,-0.9899020104563936,-0.2196789687696815,0.0017814862080263,-0.1208258402653855,0.0,-1.0681573931352235,2.558002168036574,-0.1896022711174082,-0.9081792577755363,-0.09943608234162392,-0.9448960892879436,0.6255738448449005,0,ARE,2019
ARE-2020,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,0.5184739673071083,-0.8073289667655044,2.01297422863656,0.2436119310508285,-1.0871026770545749,0.6429384699701118,0.2792958701168124,1.165005778065764,-0.5952616121551928,-1.0312337086983965,0.8426858606714284,0.0229995815284879,-0.1936748773840882,0.0,-0.5749757269332404,1.9912921809535316,-0.6550152265810932,-0.5761319967290559,0.3082042113581732,-0.6905465981721921,1.502699951998105,0,ARE,2020
ARE-2021,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,0.5184739673071083,-0.8073289667655044,1.991225276697808,0.3352364127665762,-1.0472402424251552,0.6910767816426927,0.4480960707883125,1.1830078261228136,-0.5952616121551928,-0.814854741220976,-0.8324136892732164,0.0524068502458491,-0.3789177335925541,0.0,-0.31464087237814026,2.131375699002076,-0.49966495965693725,-0.9855727028564567,-0.6550917784108277,-0.9060690675749921,0.2839580468742485,0,ARE,2021
ARE-2022,7.126248909768435,-0.3853171056151045,-0.3070921194273283,0.5184739673071083,-0.8073289667655044,-0.0507246960851773,0.2678099768068775,-1.0073778077957356,0.7392150933152735,-1.278530576799795,1.1904957446922564,-0.5952616121551928,0.1566171925579949,0.9582536788406212,1.3195402106310812,-1.2677262166383858,0.0,1.041409128708907,3.200351578422473,2.224887277711609,1.8327641599309121,1.5202823993917671,-0.7506764149438752,0.32698281644840754,1,ARE,2022
ARG-1995,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.6975442918546383,0.260301666579588,-0.425183786839204,-0.6087534615015392,0.5466618466249503,0.1648371964640909,0.3985977737961282,1.5071749215823875,-1.0975143912779803,0.8255842465066199,0.007787111885074,-0.0049638541212981,0.0,-0.5818896766502768,0.46316898375669024,-1.5846509707291256,-0.3197842667055017,0.9413040545407725,-0.5688080456314115,0.32116052839105425,0,ARG,1995
ARG-1996,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.701254233576269,0.4825101887331252,-0.4230582790040073,-0.5688910268721196,0.5948001582975311,0.1648371964640909,0.3985977737961282,1.4357360426856465,-0.4456944290884962,0.8997378973576915,0.0087396819101253,-0.0049051845614654,0.0,-0.7712284839467454,0.5819486530074687,-1.5409913639782018,-0.23319253010653584,0.7833330105197422,-0.11592255285120613,0.35925836706228653,0,ARG,1996
ARG-1997,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.7062065544536762,0.4072725506483902,-0.4220793346468581,-0.5290285922426998,0.6429384699701118,0.1648371964640909,0.4457481834550976,1.5132736365962451,-0.1655408615478601,0.8151567217046768,0.0086929538683965,-0.0109910825456593,0.0,-0.7772267982004101,0.5962136836126994,-1.5705412153221971,-0.21129021358315273,0.6535980884301338,0.08152792397190463,0.25968836041247956,0,ARG,1997
ARG-1998,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.5663690465251137,-0.7131331409909611,0.4645975656415105,-0.4184164884145928,-0.4891661576132802,0.6910767816426927,0.1648371964640909,0.4800023391378908,1.4653201309329664,-0.1412299829383403,0.9253147633602408,0.0062505651256273,-0.0211023714040403,0.0,-0.7015738648102186,0.6804731990545138,-1.5700458427739912,-0.1782875239872417,0.5965533107678649,0.18202224720229504,0.4227581970371618,0,ARG,1998
ARG-1999,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.2951582930670582,-0.7064092719543947,0.8015137455547234,-0.4185381644111122,-0.4493037229838605,0.7392150933152735,0.1648371964640909,0.6246341533801575,1.4023331645650672,0.7880920812017813,0.9582535340903324,0.0021049126116975,-0.0339921248071336,0.0,-0.8716515617137918,0.9588578194810322,-1.5439568372531984,-0.09808132885533248,0.22680050566304594,0.8771605406336176,0.48404604402969387,0,ARG,1999
ARG-2000,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.2951582930670582,-0.7300878256834501,0.7424478368391793,-0.4179502800655796,-0.4094412883544409,0.7873534049878542,0.1648371964640909,0.6842205514663809,1.3932337692473606,-0.4001865293844492,0.9581554603036362,0.0025484123956159,-0.0433716441247004,0.0,-0.5341714215233851,0.9489248020454133,-1.6879011974917264,-0.2787864707560611,0.5801393274239792,0.04325128298908254,0.6081304171564622,0,ARG,2000
ARG-2001,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.2951582930670582,-0.7490495237778253,0.5208810587872883,-0.4162715361100513,-0.3695788537250213,0.8354917166604351,0.1648371964640909,0.7419826207039305,1.386087780970214,-0.5889013120783678,0.9582200872002076,0.0014190281075784,-0.0609208137172514,0.0,-0.4195202985434923,0.8888654494257122,-1.7130186897246404,-0.2757120185178093,0.6426431344844883,-0.08594002894307626,0.6187338746352239,0,ARG,2001
ARG-2002,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.2951582930670582,-0.7703000383210276,0.5200266597213747,-0.4118855885423438,-0.3297164190956016,0.8836300283330158,0.1648371964640909,0.7536244389415178,1.3126582985640762,-0.1200251210084456,0.9582322498815248,-4.6739776910713e-05,-0.0600303926113843,0.0,-0.516252446026191,0.9229077895305157,-1.6470336095269527,-0.20707021945715023,0.5083216656562477,0.22856628216569425,0.6018282637998181,0,ARG,2002
ARG-2003,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.2951582930670582,-0.768069396580256,0.648626132782633,-0.4111911285126421,-0.289853984466182,0.9317683400055966,0.1648371964640909,0.7536244389415178,1.1754850624240445,0.2183374308203219,0.938955100487002,-0.0001574481866645,-0.0663786905321212,0.0,-0.6048521505440203,0.9965253685015957,-1.5785953341390468,-0.1805392422540566,0.4013033712173069,0.42858069950124306,0.6085204987356364,0,ARG,2003
ARG-2004,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.2951582930670582,-0.7427321179089033,0.7473729723405119,-0.4139062365017579,-0.2499915498367623,0.9799066516781776,0.1648371964640909,0.7536244389415178,1.0374056782241634,-0.9324210900743206,0.952868319388394,0.0055563126928474,-0.0680217679883738,0.0,-0.31642678014046693,1.0050692557773206,-1.6606414355954964,-0.37222428565934373,0.7508408660817631,-0.4044060236104544,0.7820454582884055,3,ARG,2004
ARG-2005,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.2951582930670582,-0.7276439889380981,0.672132582374477,-0.4129558183194426,-0.2101291152073427,1.0280449633507582,0.1648371964640909,0.7536244389415178,0.888570965883723,-0.6095953029808228,0.9582532793400363,0.0206545970068981,-0.0632444918933529,0.0,-0.36603692488841644,0.9769016576676585,-1.5585868756737877,-0.3235448950675195,0.6702445113020471,-0.20159629932772105,0.7960212716933704,0,ARG,2005
ARG-2006,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,0.2472632138490527,-0.7353826144406186,0.4754908097223941,-0.4154966343096685,-0.170266680577923,1.076183275023339,0.1648371964640909,0.7536244389415178,0.8922188308963213,-0.7881053432380297,0.9582531990738418,0.0184332619889782,-0.0666285942048972,0.0,-0.10386403402798286,0.9779195153204161,-1.5180491089836166,-0.30876182957029885,0.517634854184106,-0.17186616466015509,0.9177789725024551,3,ARG,2006
ARG-2007,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,1.0608954742232193,-0.7232917128215292,0.6274334000389676,-0.4168393152228097,-0.1304042459485034,1.1243215866959198,0.1648371964640909,0.767256422103959,0.9028901770219292,-0.8973580182394791,0.9582454147606592,0.0216781954393054,-0.0360939864738577,0.0,0.17432883423486398,1.1707280259959916,-1.494891368681776,-0.35743110194700534,0.2284738228758357,-0.02698323668260319,1.1328586282174546,3,ARG,2007
ARG-2008,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,1.0608954742232193,-0.7459079315741431,0.7287508042319476,-0.4198098743995392,-0.0905418113190837,1.1724598983685006,0.1648371964640909,0.7735124708740054,0.8464924158108998,-0.9385919490916836,-0.5204915558008207,0.0510275543658398,0.0025745417092483,0.0,0.3938305791638788,1.3626121010476457,-1.3064579140993127,-0.8899268783860705,-0.508140227391011,-0.38324586514439524,0.11839766791626498,3,ARG,2008
ARG-2009,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,1.0608954742232193,-0.7518228173113205,0.6332804188435459,-0.4198814957605158,-0.0506793766896641,1.2205982100410817,0.1648371964640909,0.7803409276942721,0.8531666946164624,-1.1501888341078998,-0.4607938765543238,0.0146305572746896,-0.0055857063909329,0.0,0.4795862483743412,1.3256768851777754,-1.357607182100596,-0.8636737717608431,-0.4215294327947463,-0.5176566682304689,0.17701129529111434,3,ARG,2009
ARG-2010,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,1.0608954742232193,-0.7145794416308988,0.5934184519146899,-0.4213180869115989,-0.0108169420602444,1.268736521713662,0.1648371964640909,0.8392019751776898,0.8392397632311299,-1.112067677990265,-0.4997499884634146,0.0469434832715848,0.0492872073478743,0.0,0.5346938563474132,1.3216080358487299,-1.3649457161170084,-0.925977882611459,-0.4461292250923757,-0.4895792922375522,0.17754766807144898,3,ARG,2010
ARG-2011,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,1.0608954742232193,-0.697978574553948,0.4284849876345865,-0.417648270108636,0.0290454925691751,1.316874833386243,0.1648371964640909,0.8543833035914605,0.8114173891224647,-1.0454673430922503,-1.2291039386297211,0.0631519626799457,0.266598941680247,0.0,0.7128668491670777,1.298665344645859,-1.2082741071725394,-1.2505738333981244,-0.8256859204610725,-0.5710510341438363,-0.29717508122211705,3,ARG,2011
ARG-2012,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,1.0608954742232193,-0.6947145326956187,0.5401389804873368,-0.3257539835260438,0.0689079271985948,1.365013145058824,0.1648371964640909,0.8604789216318518,0.7951216379450126,-1.0153227730535352,-0.9334631855895648,0.0412828616977791,0.4117860541284436,0.0,0.7208653275661593,1.3317818249883573,-1.2177457661508801,-1.2201100501028788,-0.7158682785322187,-0.4644343888415875,-0.006144400555540448,3,ARG,2012
ARG-2013,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,1.0608954742232193,-0.7090426241607546,0.5056792007257077,-0.3063360841900026,0.1087703618280144,1.4131514567314047,0.1648371964640909,0.8604789216318518,0.8603159555915811,-1.0132263085812088,-1.1666655761660305,0.0258199196127655,0.5244043558669919,0.0,0.8110848703484288,1.3456810971410706,-1.2100792945223857,-1.3351181437260766,-0.8447062230741568,-0.4809618643760795,-0.15361307209419028,3,ARG,2013
ARG-2014,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,1.0608954742232193,-0.721830834170789,0.5364830849502233,-0.3503298058117742,0.1486327964574341,1.4612897684039854,0.1648371964640909,0.8604789216318518,0.8694890827044812,-1.119614939839006,-1.1641667376893696,0.0398337511342595,0.5884543069835241,0.0,0.8580452497986558,1.3584047305970122,-1.2442342776524045,-1.4056955702481675,-0.7946184499105836,-0.5453677825352938,-0.12911110428781658,3,ARG,2014
ARG-2015,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,1.6033169811393302,-0.7290691462030721,0.5774536467293828,-0.3580537571797665,0.1884952310868537,1.5094280800765665,0.1648371964640909,0.8617704208327914,0.8857202113850535,-0.7186958357741406,-1.222138561016519,0.0194556334268543,0.4242199333780477,0.0,0.9153187604608661,1.5025772417106407,-1.2200637566721846,-1.2619836097504435,-1.1639783707027387,-0.15106765032361297,-0.12418213977560845,3,ARG,2015
ARG-2016,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,1.6033169811393302,-0.7570719242671247,0.814286420546811,-0.3644631751147024,0.2283576657162734,1.557566391749147,0.1648371964640909,0.8761632509863452,0.827156990082987,-1.0290531051875142,-1.2701867983020168,0.0177907737143105,0.2236663268533478,0.0,0.9437114324715487,1.6524045040102873,-1.3133991878402143,-1.2587569116631194,-1.105372312759139,-0.42311485280272026,-0.13010343697496596,3,ARG,2016
ARG-2017,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,1.8745277345973856,-0.754457697324166,0.9823111535136868,-0.3550940190242897,0.268220100345693,1.6057047034217276,0.1648371964640909,0.9020344002341568,0.8650444825202838,-0.8925971470024662,-0.9783685105439494,0.0433293151866516,0.2660875721767964,0.0,0.9674140687451792,1.7615884987227701,-1.3636543994898058,-1.208846403160244,-1.1064982755896933,-0.1758192012994761,0.15721588827536342,3,ARG,2017
