Unnamed: 0,Coal_Share_PhasedOut,Coal_Gen_Decline_Perc,Gas_Gen_Decline_Perc,num_supply_policy,WDI_Coal_El_.,WDI_NG_El_.,Share_VRE_Gen,Coal_logCurrent_MW,Gas_logCurrent_MW,LogBP_GasR2P_yr,HHI_Coal_Import,HHI_Gas_Import,NetValue_Coal_Import,NetValue_Gas_Import,R_Choice
CHN-2004,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,2.2070373535566223,-0.9923842750629234,-0.41566795866098494,1.7701150914787798,0.6499552235322464,1.7310237419106576,-1.2811385264299702,0.9473069341729471,-0.6554072006524662,-0.0266517382283035,0.0
CHN-2005,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,2.2464617107103715,-0.9876873354893431,-0.41266696260415797,1.8087432756199604,0.8590306720049075,1.6553154692047656,-1.4481650077435484,0.9568573343221994,-0.6208542862750461,0.09180406261808947,0.0
CHN-2006,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,2.290550205650826,-0.9766503460058754,-0.4047413280564561,1.864053917090062,0.9678875773218333,1.6036120734572206,-1.341521681201759,0.04579460409015061,-0.43388570589334424,0.2005082198583062,0.0
CHN-2007,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,2.314254463307229,-0.9701950043020788,-0.3989224158883364,1.9047061142146708,1.054900120171477,1.6852307546531733,-0.9853020423227385,-0.8236730773536,-0.26028282610649073,0.25334888373652714,0.0
CHN-2008,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,2.229279282096606,-0.9713526186297097,-0.36675087099984705,1.93080345487346,1.0830751266598826,1.7035288206617438,-1.2284885171270465,-1.135039784568501,-0.5150062089689378,0.4203897547702505,0.0
CHN-2009,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,2.2150952772022645,-0.9540260167984225,-0.30943536667685245,1.9533806328220567,1.1092680466066926,1.7012224902603537,-1.2058687532324297,-1.174092718256164,1.7145186724234869,0.19252813838457347,0.0
CHN-2010,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,2.168997907685686,-0.9437872103126477,-0.24073071154847286,1.974957732222576,1.1373236124301978,1.596799042953814,-1.3448260293100376,-1.6859932987253603,2.8478405477703785,0.4160760633038863,0.0
CHN-2011,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.023947539609002734,2.2341613180515667,-0.9380635066305982,-0.17310434026432367,1.9962873526722307,1.1616938771733163,1.5765829747474767,-1.3297135995621274,-1.4741234791970625,3.6732147882377197,1.1846663114720632,0.0
CHN-2012,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.023947539609002734,2.1100675747441264,-0.9398999690871114,-0.0942153852987193,2.0127134725271763,1.1736241477384637,1.590128978837714,-1.391494062258404,-1.2330747686305126,4.689520105037784,1.8355056608958609,0.0
CHN-2013,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.023947539609002734,2.0954208659239963,-0.9405500785357772,-0.00723983224535253,2.02782879670495,1.2172099299716401,1.5792827463999262,-1.3288865883400667,-1.4296048065344824,4.836286613600142,2.4565415170794895,0.0
CHN-2014,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,0.5184739673071083,1.9934238551605006,-0.9386402881853403,0.06462444139751591,2.037512977521231,1.3005539732910911,1.5688122269247573,-1.2042342996037048,-1.5281848184558777,3.3908452769344093,2.986202420774075,0.0
CHN-2015,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,0.5184739673071083,1.9037922145809283,-0.9237536534403747,0.17431372410313895,2.0547164243315357,1.344606076700537,1.722768498745309,-1.1472966875538966,-1.5226472992153817,1.9356897643034299,2.2164279605748254,0.0
CHN-2016,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,0.5184739673071083,1.8239144394071072,-0.9044563144748656,0.35282869277857565,2.066622812559266,1.3574981964062456,1.8152064901416274,-1.0703636067886575,0.08682566425151422,2.350431004566271,2.2151822215661,0.0
CHN-2017,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,0.5184739673071083,1.7973451581632653,-0.9042247217575917,0.5677460661841605,2.0750844471349286,1.3827463341320867,1.8309021523920712,-1.1794968117118498,-1.6115766035530001,3.5945669214956113,3.0170806059605466,0.0
CHN-2018,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,0.5184739673071083,1.7724543873288978,-0.9065231628815812,0.7497855161180221,2.080867441369711,1.4116556781047074,1.8102926504474703,-1.0802666766665874,-1.7707421783975705,3.9900634591466506,4.341932334527262,0.0
CHN-2019,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,0.5184739673071083,1.701759909281146,-0.9036619833984391,0.8750320732899337,2.091006327164775,1.4417341257846326,1.9325396563730635,-1.1531305941736296,-1.7313299861818385,3.9245835356366645,5.278444943951639,0.0
CHN-2020,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,0.5184739673071083,1.6456749884110136,-0.8989257015009551,1.0249247252224039,2.0975566824652323,1.4697083952134942,1.8715118696806592,-1.186127740521832,-1.755058381217398,2.96455814257312,4.230556161844681,0.0
CHN-2021,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,0.5184739673071083,1.6193093031920285,-0.9005602317893575,1.36031008923297,2.103244219863182,1.4927950814267117,-0.5952616121551928,-0.9749098456104225,-1.8299356130847808,4.861708006029202,5.907784574586553,0.0
CHN-2022,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,0.5184739673071083,2.768426319435119,-0.5083748699055963,1.7041472760159646,2.1088176910352705,1.5177972821057015,2.2308392911880293,-1.0215947088239803,-1.2292665268085308,3.299033234899917,3.3684246600518617,0.0
COG-2010,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.023947539609002734,-0.8073289667655044,0.3943433392918924,-0.42518378683920405,-1.278530576799795,-0.4017092457645453,-0.5952616121551928,1.5350521090755262,0.7108445070321062,-0.009671479371102765,-0.017713161999916575,0.0
COG-2011,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.023947539609002734,-0.8073289667655044,0.21476741975861702,-0.42518378683920405,-1.278530576799795,-0.4017092457645453,-0.5952616121551928,0.5515464170133306,-0.5071614165584976,0.38948417756475373,-0.017884329517150542,0.0
COG-2012,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.023947539609002734,-0.8073289667655044,0.3365626004994119,-0.42518378683920405,-1.278530576799795,-0.4017092457645453,-0.5952616121551928,1.541384201402868,-1.5990351132256395,-0.00968055434448455,-0.017866044176015925,0.0
COG-2013,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.023947539609002734,-0.8073289667655044,0.3762359205667584,-0.42518378683920405,-1.278530576799795,-0.4017092457645453,-0.5952616121551928,0.4381254511538384,-0.897163881865417,0.5472107682577972,-0.01788516996632695,0.0
COG-2014,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.023947539609002734,-0.8073289667655044,0.4434523776357488,-0.42518378683920405,-1.278530576799795,-0.4017092457645453,-0.5952616121551928,1.2227240218924953,0.10737879843978432,-0.009512987791344291,-0.017887228772850188,0.0
COG-2015,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.023947539609002734,-0.8073289667655044,0.4871443823867799,-0.42518378683920405,-1.278530576799795,-0.4017092457645453,-0.5952616121551928,-0.29707737241016247,-0.36107797724541807,-0.009436024559376586,-0.01788813744785042,0.0
COG-2016,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.023947539609002734,-0.8073289667655044,0.5657733157420949,-0.42518378683920405,-1.278530576799795,-0.4017092457645453,-0.5952616121551928,1.5429400791545824,-0.5719851580066022,-0.00929679722886194,-0.01788730151060224,0.0
COG-2017,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.023947539609002734,-0.8073289667655044,0.49872118670873383,-0.42518378683920405,-1.278530576799795,-0.4017092457645453,-0.5952616121551928,0.9958894982479322,-0.988330995367484,-0.005195063287268035,-0.017888465588085226,0.0
COG-2018,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.023947539609002734,-0.8073289667655044,0.6316364317930601,-0.42518378683920405,-1.278530576799795,-0.4017092457645453,-0.5952616121551928,1.055024755494069,-0.29874396351663035,-0.003979821579777383,-0.11318081483958167,0.0
COG-2019,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.023947539609002734,-0.8073289667655044,0.9780164023330901,-0.42518378683920405,-1.278530576799795,-0.4017092457645453,-0.5952616121551928,1.5433488144668264,-1.2519709328194264,-0.006966370866853199,-0.0178826309812601,0.0
COG-2020,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.023947539609002734,-0.8073289667655044,1.1152687880512302,-0.42518378683920405,-1.278530576799795,-0.2607188239250036,-0.5952616121551928,0.33168509048968287,0.5872521460833632,-0.004795590634244231,-0.017887677914796583,0.0
COG-2021,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.023947539609002734,-0.8073289667655044,1.1422817625940604,-0.42518378683920405,-1.278530576799795,-0.22868471572496188,-0.5952616121551928,0.7486368581407503,0.832041740531167,-0.00572286303428347,-0.01789056978734095,0.0
COL-1995,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.8375797999831692,-0.42160405644604276,-0.588009984598551,-0.42518378683920405,0.3708988065113689,-0.2068552727873437,1.9684339621256546,1.5433734266943209,0.2959093170535437,-0.15275417529085517,0.3544688367995274,0.0
COL-1996,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.8375797999831692,-0.6407716008004306,-0.6171060814089878,-0.42518378683920405,0.3708988065113689,-0.2068552727873437,1.9188034633939604,1.5433734266943209,0.9582536788406211,-0.21777791485218095,-0.017890543672847262,0.0
COL-1997,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.8375797999831692,-0.5425406463328357,-0.3368223397196895,-0.42518378683920405,0.3708988065113689,-0.17950324837170265,1.7071832457777072,1.3937585069718776,0.9582536788406211,-0.25132374583901,-0.017889808228545995,0.0
COL-1998,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.8375797999831692,-0.5772426654468725,-0.24019569356343065,-0.42518378683920405,0.3708988065113689,0.1708648822248566,1.6192605053478655,0.6826831451073039,0.27372652416089466,-0.2592122494472996,-0.01789076010867714,0.0
COL-1999,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.8375797999831692,-0.6312874157133115,-0.5145155682295369,-0.42518378683920405,0.4130128478123255,0.21122711142272005,1.6777238718694318,-2.105529104186489,-2.282465246152466,-0.24975016603504868,-0.017890889313894598,0.0
COL-2000,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.8375797999831692,-0.6105284174856104,-0.3918774782289149,-0.42152974291616846,0.4130128478123255,0.27352273198206023,1.426236311310595,1.5224445316960022,0.9582536788406211,-0.2596314682277386,-0.018091444660382892,0.0
COL-2001,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,-0.5976738559488618,-0.3645724678785054,-0.421553833622513,0.4130128478123255,0.3286792464227459,1.398351384050839,1.5433734266943209,0.9582536788406211,-0.35615884778770346,-0.01829417311557622,0.0
COL-2002,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,-0.6097441766394784,-0.4230017340395999,-0.42168641585207056,0.4130128478123255,0.3286792464227459,1.3495524691365677,1.5422911227910334,0.9557648575783546,-0.30400483565895237,-0.018107101188061383,0.0
COL-2003,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,-0.5647401737701061,-0.5346904302048308,-0.42180299488497425,0.4130128478123255,0.3286792464227459,1.343693107418572,0.9842764370164954,0.9582536788406211,-0.4416597633271565,-0.018084737063808073,0.0
COL-2004,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,-0.6525280516777766,-0.5526226188952326,-0.40622141130256173,0.4130128478123255,0.3286792464227459,1.3293822439536866,1.0659943761745072,-2.282465246152466,-0.5536026644616842,-0.018604213818659992,0.0
COL-2005,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,-0.6181951734671828,-0.533658925857653,-0.4064404296218317,0.4130128478123255,0.3286792464227459,1.2630840544591035,1.4939677416659236,0.9582536788406211,-0.847743830765717,-0.017890592757157386,0.0
COL-2006,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,-0.5968329765853936,-0.5649034066739707,-0.4047182303857574,0.4130128478123255,0.3286792464227459,1.2870416898997743,-0.5863087688240249,0.9582536788406211,-0.8042678140370552,-0.018031287531485682,0.0
COL-2007,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,-0.5644795364382394,-0.6232210594763093,-0.4081176488562275,0.4130128478123255,0.34607608317969596,1.2428552090467149,1.073266493501621,-2.282465246152466,-1.0867272498986065,-0.01796214551278407,0.0
COL-2008,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,-0.5985992383746963,-0.6739841823535943,-0.408353643486268,0.4130128478123255,0.34607608317969596,1.118499044469604,-0.6372304036581439,0.9120426015312041,-1.4860073674656649,-0.03612508828893862,0.0
COL-2009,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,-0.521515499996298,-0.39158837215434267,-0.4058615166191452,0.4130128478123255,0.34607608317969596,1.0721650494365418,0.7241098944621521,0.02703201955160921,-1.452768285546733,-0.047979970383574246,0.0
COL-2010,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,-0.5416070382117641,-0.35974246788657804,-0.4115698595067342,0.4130128478123255,0.34607608317969596,1.1128009971115007,-0.5009874649208396,0.9582525998033878,-1.4713731359641384,-0.041971494353281964,0.0
COL-2011,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,-0.6619512725715473,-0.603043693632941,-0.41210129251530064,0.4130128478123255,0.3900307221207637,1.138004222264272,1.357730021179714,0.9575019417459668,-2.291331390590714,-0.05542449089867053,0.0
COL-2012,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,-0.5963378229366628,-0.5423199302388118,-0.40990488563871935,0.4130128478123255,0.3900307221207637,1.1107374920166515,1.0369246343372451,0.951446255634248,-2.007595756847083,-0.06971698036513303,0.0
COL-2013,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,-0.46058007816937746,-0.47435843881017253,-0.4102350572119679,0.4130128478123255,0.3900307221207637,0.9952459634082073,-0.6137133697347248,0.9562800674215667,-1.6741694012647357,-0.03892195425439358,0.0
COL-2014,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.023947539609002734,-0.41486114804586105,-0.5154600118334188,-0.407322629635682,0.4130128478123255,0.3900307221207637,0.9452052275704522,-0.48794271812062867,0.9580788465011013,-1.6818177315711595,-0.012513061899131532,0.0
COL-2015,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,0.5184739673071083,-0.3503117114289598,-0.3853076208532353,-0.40900282508503044,0.4487041290627965,0.3900307221207637,0.9275517751086234,-0.4862223339356321,0.9112487883135416,-1.1724954707652717,0.016855170136748324,0.0
COL-2016,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,1.0608954742232193,-0.5285394274377254,-0.3943167182807454,-0.4127778764492191,0.48089348045535335,0.3900307221207637,0.8536636122435833,-0.7902076804806317,0.24588069676175345,-1.1841795729620757,0.00015977139378820334,0.0
COL-2017,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,1.0608954742232193,-0.6460406585920051,-0.6514292120598961,-0.42319354525499486,0.48089348045535335,0.3900307221207637,0.8457685720847128,-1.0276024634594285,0.930763937118255,-1.6727789462610594,-0.016430203685057904,0.0
COL-2018,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,1.6033169811393302,-0.5964890107680046,-0.6094980728445297,-0.41350321254096806,0.5250571344519233,0.3900307221207637,0.7924645488216321,-0.7377425091078607,-1.4104826637595327,-1.6198548036180431,0.0011598085654443077,0.0
COL-2019,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,2.4169492415134965,-0.5250633337921171,-0.47625256057345916,-0.3877030683600615,0.5250571344519233,0.3900307221207637,0.6627808168588678,-1.0663210914303405,-1.079901503907372,-1.2178997574787098,-0.0065505164778562495,0.0
COL-2020,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,2.4169492415134965,-0.4809148738287764,-0.37666267696545047,-0.38521383270052145,0.5250571344519233,0.39904249178766754,0.6713028682977461,-0.9032672210324338,0.6942543120299843,-0.9016751305495271,-0.0041285485430706415,0.0
COL-2021,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,2.4169492415134965,-0.563321494693357,-0.5349580241886219,-0.352779432639596,0.5250571344519233,0.4034566045599683,-0.5952616121551928,-0.475174624004586,-1.3492470272149508,-1.1141995882699196,0.0016926303734706716,0.0
COL-2022,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,2.4169492415134965,0.4444745281803664,0.1895788664715984,-0.3230400299257819,0.5250571344519233,0.4034566045599683,0.2543817200133221,-0.335749529899796,-0.4118829999556478,0.2752693709609249,0.11843032570367312,0.0
CUB-2003,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,-0.8073289667655044,-0.6776992428937789,-0.42518378683920405,-1.278530576799795,-0.5959457974364207,-0.5952616121551928,1.1515488682053132,0.9582536788406211,-0.009261587054413989,-0.017890463278489734,0.0
CUB-2004,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,-0.8073289667655044,-0.6209110029634567,-0.42518378683920405,-1.278530576799795,-0.5959457974364207,-0.5952616121551928,-0.26978329435313847,0.08711941548242995,-0.008957588499257492,-0.3696161177741256,0.0
CUB-2005,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,-0.8073289667655044,-0.5998930584916421,-0.42518378683920405,-1.278530576799795,-0.5959457974364207,-0.5952616121551928,-0.18034482335865812,-0.34351993135380104,-0.008380556901992148,-0.2588830980979514,0.0
CUB-2006,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,-0.8073289667655044,-0.5700787736604915,-0.42518378683920405,-1.278530576799795,-0.5959457974364207,-0.5952616121551928,0.005902689714844363,-0.3521964170805267,-0.009663358581765964,0.009668791946887446,0.0
CUB-2007,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,-0.8073289667655044,-0.5513381001063314,-0.42518378683920405,-1.278530576799795,-0.5959457974364207,-0.5952616121551928,1.0169060907299856,0.9582536788406211,-0.009321363225751982,-0.017890446734752895,0.0
CUB-2008,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,-0.8073289667655044,-0.5447935853477364,-0.4159357896518674,-1.278530576799795,-0.5959457974364207,-0.5952616121551928,-0.4092439347956029,0.0070147451424440975,-0.00761875124104798,-0.4633138763934335,0.0
CUB-2009,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,-0.8073289667655044,-0.5743151785212882,-0.42518378683920405,-1.278530576799795,-0.5959457974364207,-0.5952616121551928,1.2102272351128724,-0.07335405781152517,-0.008394837464938092,0.09626345613944763,0.0
CUB-2010,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,-0.8073289667655044,-0.5865722916724488,-0.4157778006822248,-1.278530576799795,-0.5959457974364207,-0.5952616121551928,1.0793108560856322,0.2594554550239277,-0.008640912305925556,-0.020798302714603693,0.0
CUB-2011,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,-0.8073289667655044,-0.6337585339123158,-0.4067541259769334,-1.278530576799795,-0.5959457974364207,-0.5952616121551928,0.27529965649843113,-0.3799286791505997,-0.009500359972627654,0.20134694017982707,0.0
CUB-2012,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,-0.8073289667655044,-0.6405633771026731,-0.39855786056754744,-1.278530576799795,-0.5959457974364207,-0.5952616121551928,-0.13361979334563312,0.1569740235299128,-0.009537594252947593,0.14171147945787876,0.0
CUB-2013,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,-0.8073289667655044,-0.6715773086014681,-0.31488475159056917,-1.278530576799795,-0.5959457974364207,-0.5952616121551928,-0.7096673776181948,0.9582536788406211,-0.009461365259728596,-0.017882271394252792,0.0
CUB-2014,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,-0.8073289667655044,-0.5423343034517908,-0.3326179983980518,-1.278530576799795,-0.5959457974364207,-0.5952616121551928,0.24488091871302223,0.06826905274278311,-0.009639816603184118,-0.24681665604174616,0.0
CUB-2015,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,-0.8073289667655044,-0.5387160826631707,-0.3048684019956286,-1.278530576799795,-0.2593751320339853,-0.5952616121551928,0.9122014175110523,0.9582536788406211,-0.009553573028537212,-0.0178903707155985,0.0
CUB-2016,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,-0.8073289667655044,-0.650283147547621,-0.2979069132681813,-1.278530576799795,-0.2593751320339853,-0.5952616121551928,-0.1640698988384573,-0.8721472539773889,-0.00962926118693272,-0.19469772566487867,0.0
CUB-2017,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,-0.8073289667655044,-0.6522945861988353,-0.34567676615178705,-1.278530576799795,-0.2593751320339853,-0.5952616121551928,1.5433734266943209,-0.9704088430028065,-0.009677449439174467,-0.23176331695299587,0.0
CUB-2018,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,-0.8073289667655044,-0.6567612909790301,-0.28389284814102483,-1.278530576799795,-0.2593751320339853,-0.5952616121551928,0.2912830186672584,-0.018940759779074744,-0.009361715899619759,0.0712539624875253,0.0
CUB-2019,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,-0.8073289667655044,-0.6793445197449601,-0.22784109212222897,-1.278530576799795,-0.2593751320339853,-0.5952616121551928,0.12537841932987162,-0.25633403221348217,-0.009486026762044025,0.07204053726633751,0.0
CUB-2020,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,-0.8073289667655044,-0.6870255078341554,-0.20968556420826484,-1.278530576799795,-0.2593751320339853,-0.5952616121551928,-0.19791311562400457,-0.2978974364650835,-0.009703676447278247,0.004594980033711217,0.0
CUB-2021,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,-0.8073289667655044,-0.6861868227593931,-0.2066220062234434,-1.278530576799795,-0.2593751320339853,-0.5952616121551928,1.1002086449768522,0.24733308677969085,-0.009291183728881833,0.2818390349380629,0.0
CZE-1995,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.8375797999831692,2.0486145965640024,-0.977939173934621,-0.42518378683920405,0.9131667274376548,-0.6490125617887077,-0.5952616121551928,1.529011453317892,0.9425539914688903,-0.07513319767606118,0.05521407326106812,0.0
CZE-1996,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.8375797999831692,2.029000989489588,-0.951346452039442,-0.42518378683920405,0.9202178223373997,-0.2208471821314718,-0.5952616121551928,1.4656161572479893,0.6517170768695915,-0.07692871555465366,0.08568653150508461,0.0
CZE-1997,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.8375797999831692,2.0598159171349595,-0.9459440805037514,-0.42518378683920405,0.9202178223373997,-0.2208471821314718,-0.5952616121551928,1.5386896011111408,0.21442444313812828,-0.06220269746542027,0.11521493466875465,0.0
CZE-1998,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.8375797999831692,2.030063795781858,-0.9392361399521039,-0.42518378683920405,0.9242433965223783,-0.1671474620443805,-0.5952616121551928,1.531932988270534,0.3379073337845249,-0.07273125102112292,0.08518300468997114,0.0
CZE-1999,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.8375797999831692,1.9746611584439555,-0.9171643399846131,-0.42518378683920405,0.926245745839096,-0.1671474620443805,-0.5952616121551928,1.4507752364616762,0.33836732457521085,-0.059719162200725796,0.0635231843663727,0.0
CZE-2000,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.5663690465251137,2.0997193665338316,-0.9291126988153753,-0.42518378683920405,0.933835026677482,-0.1671474620443805,-0.5952616121551928,1.4938845686702116,-0.033684720012638975,-0.0632012806555994,0.1029929551204566,0.0
CZE-2001,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,2.0462996331252543,-0.9352095345899232,-0.42518378683920405,0.9346620292463246,-0.15573055785763049,-0.5952616121551928,1.1418715222707472,-0.07923405094994596,-0.06144813868653779,0.12976228751091715,0.0
CZE-2002,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,1.8444949787649172,-0.9357341710822881,-0.42518378683920405,0.9346620292463246,-0.15573055785763049,-0.5952616121551928,1.388449660567657,-0.0018448638610431601,-0.0596546821152472,0.2130709322963757,1.0
CZE-2003,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,1.66533279382088,-0.9421008041198167,-0.42518378683920405,0.9346620292463246,-0.15573055785763049,-0.5952616121551928,1.095762775934301,-0.33006909056614814,-0.07417142780265272,0.13579805947646686,1.0
CZE-2004,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,1.6236583168006693,-0.944374097347889,-0.4233439000613922,0.9366354516324726,-0.15573055785763049,-0.5952616121551928,1.1124688280198014,-0.21071861354917795,-0.09074074258943886,0.131573570335159,1.0
CZE-2005,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,1.6525553832590458,-0.945885546773561,-0.42142047393519155,0.9366354516324726,-0.15573055785763049,-0.5952616121551928,1.2420344276907374,0.9472497350487572,-0.10988641020860591,0.053874592654038246,1.0
CZE-2006,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,1.6013366422673,-0.9433620076537873,-0.41597005786999003,0.9374530144657037,-0.13175711676620178,-0.5952616121551928,1.2391389040228467,-0.38058440281260036,-0.11096295715342099,0.35079472999752725,1.0
CZE-2007,-0.28227063795277585,-0.38531710561510457,-0.30709211942732834,-0.2951582930670582,1.6832621616356513,-0.9533344681701555,-0.40234986328368816,0.9374530144657037,-0.13175711676620178,-0.5952616121551928,0.8383915112291703,-0.37829164743259097,-0.1256480895658431,0.35942960792666895,1.0
CZE-2008,-0.25744066326456533,0.11163429044050399,-0.30709211942732834,-0.2951582930670582,1.5930618222898734,-0.9641583872094879,-0.3789049344397997,0.9366354516324726,-0.13175711676620178,-0.5952616121551928,-0.12854770174175748,-0.3683730232697956,-0.16777680864794028,0.5861069205387325,1.0
CZE-2009,-0.25744066326456533,0.39178816510930414,-0.30709211942732834,-0.2951582930670582,1.48972010823433,-0.9650457112120978,-0.35342685030943716,0.9366354516324726,-0.13175711676620178,-0.5952616121551928,0.4753974201974877,-0.6532922612158237,-0.15615676600817002,0.3330064524092005,1.0
CZE-2010,-0.25744066326456533,0.29675363518632064,-0.30709211942732834,-0.2951582930670582,1.4408055722766862,-0.9522008342414882,-0.25155925775850696,0.9366354516324726,-0.13175711676620178,-0.5952616121551928,0.573138804758482,-0.7457105661600598,-0.18123767593936652,0.3884890898076635,1.0
CZE-2011,-0.25744066326456533,0.31853238162700337,-0.30709211942732834,-0.2951582930670582,1.393279046576971,-0.9517728105595112,0.033733268464001154,0.9366354516324726,-0.13175711676620178,-0.5952616121551928,0.6022300361508025,-1.0369300527207999,-0.179519345153978,0.5315100099266273,1.0
