Unnamed: 0,Coal_Share_PhasedOut,Coal_Gen_Decline_Perc,Gas_Gen_Decline_Perc,num_supply_policy,WDI_Coal_El_.,WDI_NG_El_.,Share_VRE_Gen,Coal_logCurrent_MW,Gas_logCurrent_MW,LogBP_GasR2P_yr,HHI_Coal_Import,HHI_Gas_Import,NetValue_Coal_Import,NetValue_Gas_Import,R_Choice,0,1,2,3,4,5,6,Segment K-means PCA,cntry,year
SVK-2006,-0.2822706379527758,1.1695547177710937,-0.3070921194273283,-0.5663690465251137,-0.1004415105544581,-0.807964521002793,-0.4202442125645203,0.4647623819666122,-0.3986108564430354,-0.5952616121551928,-0.9465156193542896,0.7720177229033901,0.0746766711079273,0.210285711891129,1.0,0.44663595616242907,-0.7937982142496839,-0.41786276615121726,0.45625411326505017,1.0469441993096347,-1.125340732215869,0.2118355229345114,0,SVK,2006
SVK-2007,-0.2822706379527758,1.5316481560939068,-0.3070921194273283,-0.2951582930670582,-0.0852648866527523,-0.8180090380465209,-0.4196442930155282,0.4647623819666122,-0.3252845276678024,-0.5952616121551928,-1.0957113628859183,0.9582536452845904,0.0986724355602927,0.1680564091900806,1.0,0.7126322068316104,-0.7101391841778938,-0.3344730098594692,0.5465514608606099,1.138792266838623,-1.1867631757360972,0.40714838387017127,0,SVK,2007
SVK-2008,0.9861140316959928,1.623946483509524,-0.3070921194273283,0.2472632138490527,-0.1169788830075267,-0.8247089212423413,-0.4198178239741549,0.4190318875919028,-0.3252845276678024,-0.5952616121551928,-1.1553255133071922,0.9579833793702516,0.142185552774658,0.2953959790523167,1.0,1.44009564642454,-0.3010682790810989,-0.45628900301059233,0.8649075054378198,1.1716402649910427,-1.250384700956797,0.4262084595822621,0,SVK,2008
SVK-2009,0.9861140316959928,2.199036062022228,-0.3070921194273283,0.5184739673071083,-0.171185858421669,-0.7604066385796685,-0.419229205413445,0.4190318875919028,-0.2436687267557016,-0.5952616121551928,-0.9064812257230316,-0.093633120712464,0.0900448829061201,0.2207398022900119,1.0,1.869640291683723,0.057292007457419324,-0.5521324807405583,0.7514221672315761,0.5364575727105482,-1.1841689108419413,-0.3720745226065649,4,SVK,2009
SVK-2010,2.2544987013447617,2.4120322022121177,-0.3070921194273283,0.5184739673071083,-0.2344910661469292,-0.7466154883638914,-0.408316816039107,0.3626812855520078,-0.2436687267557016,-0.5952616121551928,-0.9895527076261612,-0.1631815562580309,0.1125452340678308,0.2185921989683559,1.0,2.44266328154018,0.4665086005708556,-0.6444825512920291,1.1345219858719848,0.7661885422020389,-1.423568248602335,-0.6386767578171666,2,SVK,2010
SVK-2011,2.2544987013447617,2.419132073551784,-0.3070921194273283,0.7896847207651637,-0.2569023293510694,-0.6474896346359836,-0.2065888019219381,0.3626812855520078,-0.0444246706724582,-0.5952616121551928,-1.2410823685465977,0.3578110816709735,0.1610327839963243,0.2736848731445193,1.0,2.609170404214808,0.5850326630874824,-0.49749878202305475,1.1325001470436697,0.950707499821099,-1.4800251539216935,-0.01232540789894385,2,SVK,2011
SVK-2012,2.2544987013447617,2.518530272307063,-0.3070921194273283,1.6033169811393302,-0.2756472858477901,-0.681482853947817,-0.1904438129066684,0.3626812855520078,-0.0242628907727846,-0.5952616121551928,-1.1838650890320843,0.2448071913931819,0.1141651844752205,0.2472794129993882,1.0,2.940188982405006,0.7364003546147886,-0.4672542178919869,1.174277111104109,0.5559049405157478,-1.2732572395802104,0.17107045790031183,2,SVK,2012
SVK-2013,2.4389910169300326,2.7599258978556085,-0.3070921194273283,1.8745277345973856,-0.3305033991244346,-0.7351145804552235,-0.0999430418752757,0.353279791416256,-0.0242628907727846,-0.5952616121551928,-1.2971395211155892,0.1787914563031231,0.0878609294513743,0.3018034052455894,1.0,3.28757858155646,0.8758940060323248,-0.5023824923673663,1.2675897467029293,0.48737318555313053,-1.3294540029328752,0.19566259851537382,2,SVK,2013
SVK-2014,2.4389910169300326,2.9019233246488647,-0.3070921194273283,1.8745277345973856,-0.3306571407951602,-0.812698516576177,-0.0774023186481147,0.353279791416256,-0.0242628907727846,-0.5952616121551928,-1.385988607663983,-0.3228827123379447,0.0761962481414138,0.2582378237658524,1.0,3.473283889944065,0.9149292891746102,-0.553356458884491,1.1833899131159011,0.26371864998771416,-1.447434081866514,-0.19978738101106583,2,SVK,2014
SVK-2015,3.707375686578801,2.9303228100075205,-0.3070921194273283,1.8745277345973856,-0.3248964388374261,-0.8108067144726898,-0.123129006060346,0.2764380158830255,-0.0242628907727846,-0.5952616121551928,-1.303953110458136,-0.5937309310422579,0.0653989729935348,0.3078557709893633,1.0,3.9509582844081828,1.2753076095355074,-0.6929232644980335,1.4855203991734547,0.3204415991791965,-1.5794698031135295,-0.6144388647188979,2,SVK,2015
SVK-2016,3.707375686578801,2.951622424026509,-0.3070921194273283,1.8745277345973856,-0.4026528317927072,-0.8212101365597275,-0.1131574709435254,0.2764380158830255,-0.0242628907727846,-0.5952616121551928,-1.2514842412061913,-0.0243979972400002,0.0548528307758009,0.1717682043719152,1.0,3.809996164004222,1.282910786694085,-0.5768974276334158,1.735671221191198,0.6034119001426784,-1.5054165959731818,-0.2271509988202121,2,SVK,2016
SVK-2017,3.707375686578801,2.816724868572909,-0.3070921194273283,1.8745277345973856,-0.3848520226050134,-0.8077200620246069,-0.1314302550740553,0.2764380158830255,-0.0242628907727846,-0.5952616121551928,-1.3824781002241384,0.7686706837793966,0.0995978855253696,0.1660428084961142,1.0,3.645279718019011,1.1630981285445403,-0.4570279925443253,1.8836369494663712,1.042108123918922,-1.5088382015141197,0.3924051875798799,2,SVK,2017
SVK-2018,3.707375686578801,2.8025251258935864,-0.3070921194273283,1.8745277345973856,-0.3705010863627568,-0.7795801477363747,-0.0828547437958755,0.2764380158830255,-0.0242628907727846,-0.5952616121551928,-1.2836283840182372,0.8026818041436191,0.09321194158067,0.1872428837052535,1.0,3.6227523522281517,1.1778681530870838,-0.4731500323110111,1.908910804389997,1.011816440063483,-1.434180843173669,0.4342462176214784,2,SVK,2018
SVK-2019,3.707375686578801,3.278216505651006,-0.3070921194273283,1.8745277345973856,-0.487250720426562,-0.6553183246032097,-0.0970586791139785,0.2764380158830255,-0.0242628907727846,-0.5952616121551928,-1.191468399400314,0.6544316902924331,0.0798795823866839,0.2150412523871713,1.0,3.7876497694009346,1.400925899786712,-0.5136169284529943,1.955965327374957,1.0025842708158725,-1.4356875036333199,0.2487936021473491,2,SVK,2019
SVK-2020,3.89186800216408,3.619010329954831,-0.3070921194273283,1.8745277345973856,-0.5557634665567341,-0.6032008592270017,-0.0682973797732068,0.2629287106544162,-0.0242628907727846,-0.5952616121551928,-1.2968265841683206,0.3153278795470032,0.0368317145220632,0.1733697030422898,1.0,4.0647221549222285,1.606884318331513,-0.5305691863693331,2.0017190571095167,0.9280991039167713,-1.6026067647106808,-0.07410909147912033,2,SVK,2020
SVK-2021,3.89186800216408,3.732608271389437,-0.3070921194273283,1.8745277345973856,-0.5884583429428438,-0.5371071087734548,-0.0769371388768149,0.2629287106544162,-0.0242628907727846,-0.5952616121551928,-1.3975574987126775,0.9224393139714334,0.0702606879855883,0.3414401047654242,1.0,4.052472010144993,1.5863561276652212,-0.5077309504678506,2.0807709102553833,1.3091702838588977,-1.61674957256724,0.40423867661282653,2,SVK,2021
SVK-2022,3.89186800216408,3.846206212824048,-0.3070921194273283,1.8745277345973856,-0.5875577775715303,-0.7442908161299283,-0.0272292860988271,0.2629287106544162,-0.0242628907727846,-0.1919693882280972,-0.6256222948823711,-0.3090552067198086,0.0696683467531723,-0.144444955558918,1.0,4.072449384979628,1.7214005043492904,-0.40676059285531574,2.0990604263160604,0.4073756001263181,-1.108852876067842,-0.7174225865515607,2,SVK,2022
SVN-1995,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,0.5674837343792146,-0.9994882615114506,-0.425183786839204,0.4046679761117095,-0.8954574992763169,-0.6393854191058089,-0.4163684214897803,-0.6910260815300439,-0.0094285712202563,-0.0038308587649749,0.0,-0.35729636729567216,-1.4992234500673804,-0.7848621851759364,0.12378209118309887,-0.07493713985652573,-0.7332922671264418,-0.8919663688370957,0,SVN,1995
SVN-1996,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,0.5109768052483655,-1.0012417279271797,-0.425183786839204,0.4046679761117095,-0.8954574992763169,-0.452184436207209,-0.0242213593731928,-0.6168554001616101,-0.008996162031055,-0.0060703596735408,0.0,-0.48058622014856756,-1.459866189008852,-0.7298072722287844,0.19347215216285113,-0.15386656782653088,-0.40328275296029564,-0.886931741180435,0,SVN,1996
SVN-1997,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,0.5698922621694127,-1.0007745255331646,-0.425183786839204,0.4046679761117095,-0.8954574992763169,-0.1646070608807653,-0.2325623154171021,-0.5809470159238678,-0.008203707395546,-0.0042270634879909,0.0,-0.41007866442764335,-1.5442387996804308,-0.5183821106194058,0.1070348105646609,-0.10905139013116544,-0.4590394412763492,-0.8582321119688336,0,SVN,1997
SVN-1998,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,0.5926004352742156,-0.9778355990614532,-0.425183786839204,0.4046679761117095,-0.8954574992763169,-0.499895503278283,0.3736330564639363,-0.543913828422588,-0.0066634620307758,-0.0061982028355728,0.0,-0.5982305952808562,-1.4609556255090421,-0.8002103939783956,0.3005948810996805,-0.23083857005943864,-0.1403816864834206,-0.8613349555557615,0,SVN,1998
SVN-1999,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,0.4952509028087147,-0.961769742254907,-0.425183786839204,0.4046679761117095,-0.8954574992763169,-0.5952616121551928,0.3162446947872451,-0.1524140992064063,-0.0069013841022499,-0.0071734912605442,0.0,-0.6717566529354401,-1.4332521003312892,-0.8003889028977318,0.4170248507182947,0.0075369005503605506,-0.17341658407353147,-0.5610078000942753,0,SVN,1999
SVN-2000,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,0.4977171509030635,-0.9345000052622944,-0.425183786839204,0.4046679761117095,-0.4198460445721042,-0.5952616121551928,0.1218648709601268,0.6462587053711988,-0.0059349170588197,-0.0074775953598798,0.0,-0.693254881660239,-1.363885861144806,-0.46450866965794463,0.41840747770102205,0.48424603377194153,-0.27746410371983043,0.1144369889812164,0,SVN,2000
