,Coal_Latitude,Coal_Longitude,Coal_Plant,Coal_Status,Coal_EndYr,Coal_StartYr,Coal_MW,Coal_TrackerLOC,Transition,GEM_Name,Region,Country Code,Coal_Price_Var,NG_Price_Var,GasMinusCoal_Var,BP_Name,Hanson_Name,Reform_Name,R_IndepProducer,R_Private,R_Unbundle,R_WholeSale,R_IndepReg,R_Choice,R_Liberalization,R_Corp,BP_GasReserve_tM3,BP_GasProduction_bM3,BP_CoalProduction_mTon,BP_CoalReserve_mTon,BP_GasR2P_yr,BP_CoalR2P_yr,year,GDPpc_2015$,GDPpc_2017$,Population,WDI_EnergyGDP_kgOilEq/$1k,WDI_Manu_GDP_%,WDI_CoalRents_%,WDI_OilRents_%,WDI_NGRents_%,WDI_Coal_El_%,WDI_NG_El_%,WDI_Fossil_El_%,logGDPpc,LNG_Import_km,LNG_Export_km
114,34.6936649,112.9331875,Gongyi-2 power station,retired,2008,1999,100.0,L100654,0,China,East Asia & Pacific,CHN,3.778695557265966,12.548313946992605,8.76961838972664,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.710600909537857,80.93166175024581,2903.4056,114500.0,33.49246575342467,39.43644663356714,2008.0,4711.64369663046,7412.87436349204,1324655000.0,225.67549885637,32.1194116033475,4.95292742699964,1.9902860340032,0.117610932160963,0.996947091083977,78.7505137453006,80.2899470319582,8.910973546380363,1263.4323510249437,3343.2873273207447
115,35.282037,113.007407,Jiaozuo Danhe power station,retired,2008,1973,200.0,L100680,0,China,East Asia & Pacific,CHN,3.778695557265966,12.548313946992605,8.76961838972664,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.710600909537857,80.93166175024581,2903.4056,114500.0,33.49246575342467,39.43644663356714,2008.0,4711.64369663046,7412.87436349204,1324655000.0,225.67549885637,32.1194116033475,4.95292742699964,1.9902860340032,0.117610932160963,0.996947091083977,78.7505137453006,80.2899470319582,8.910973546380363,1238.7924370046935,3408.296375979866
116,35.2445824,113.8510899,Henan Xinzhongyi power station,retired,2008,1989,440.0,L100667,0,China,East Asia & Pacific,CHN,3.778695557265966,12.548313946992605,8.76961838972664,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.710600909537857,80.93166175024581,2903.4056,114500.0,33.49246575342467,39.43644663356714,2008.0,4711.64369663046,7412.87436349204,1324655000.0,225.67549885637,32.1194116033475,4.95292742699964,1.9902860340032,0.117610932160963,0.996947091083977,78.7505137453006,80.2899470319582,8.910973546380363,1165.8567324892674,3401.4171325886523
117,42.276861,-75.479222,AES Jennison power station,retired,2008,1945,75.0,L104677,0,United States,North America,USA,4.226697063058485,8.849166666666664,4.622469603608178,US,United States,United States,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.6334520453220005,546.0674732578238,1063.0471961223,237295.0,12.147678391732445,223.221509699274,2008.0,53854.1606116578,55427.1782729987,304093966.0,135.097657034303,12.2167302006078,0.69687957292833,0.521498895801413,0.551540732489892,20.9574071259826,49.1044398086107,71.3921777212881,10.922825334984203,363.2233422866017,3707.9438495888644
118,42.122556,-76.982417,AES Hickling power station,retired,2008,1948,86.5,L104676,0,United States,North America,USA,4.226697063058485,8.849166666666664,4.622469603608178,US,United States,United States,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.6334520453220005,546.0674732578238,1063.0471961223,237295.0,12.147678391732445,223.221509699274,2008.0,53854.1606116578,55427.1782729987,304093966.0,135.097657034303,12.2167302006078,0.69687957292833,0.521498895801413,0.551540732489892,20.9574071259826,49.1044398086107,71.3921777212881,10.922825334984203,417.9082554028656,3607.3520342204083
119,41.25778,-73.97972,Lovett power station,retired,2008,1966,380.1,L104690,0,United States,North America,USA,4.226697063058485,8.849166666666664,4.622469603608178,US,United States,United States,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.6334520453220005,546.0674732578238,1063.0471961223,237295.0,12.147678391732445,223.221509699274,2008.0,53854.1606116578,55427.1782729987,304093966.0,135.097657034303,12.2167302006078,0.69687957292833,0.521498895801413,0.551540732489892,20.9574071259826,49.1044398086107,71.3921777212881,10.922825334984203,272.65006661977964,3660.561873302393
120,34.814444,117.573056,Shiliquan power station,retired,2008,1979,500.0,L101341,0,China,East Asia & Pacific,CHN,3.778695557265966,12.548313946992605,8.76961838972664,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.710600909537857,80.93166175024581,2903.4056,114500.0,33.49246575342467,39.43644663356714,2008.0,4711.64369663046,7412.87436349204,1324655000.0,225.67549885637,32.1194116033475,4.95292742699964,1.9902860340032,0.117610932160963,0.996947091083977,78.7505137453006,80.2899470319582,8.910973546380363,858.8432560546298,3368.2076756011343
121,41.915259,124.086215,Fushun Xinya power station,retired,2008,not found,100.0,L101145,0,China,East Asia & Pacific,CHN,3.778695557265966,12.548313946992605,8.76961838972664,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.710600909537857,80.93166175024581,2903.4056,114500.0,33.49246575342467,39.43644663356714,2008.0,4711.64369663046,7412.87436349204,1324655000.0,225.67549885637,32.1194116033475,4.95292742699964,1.9902860340032,0.117610932160963,0.996947091083977,78.7505137453006,80.2899470319582,8.910973546380363,551.4343347078992,4251.397426721002
122,49.86,18.27,Marianske Hory power station,retired,2008,1970,30.0,L101788,0,Czech Republic,Europe & Central Asia,CZE,5.315826272359751,11.60052,6.284693727640248,Czech Republic,Czech Rep.,Czech Republic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,60.2,1100.0,0.0,18.272425249169437,2008.0,17046.8850268926,34580.4433462984,10384603.0,125.235892649866,21.9661081511603,1.3243839026066,0.0429704222612688,0.0101994932672347,1.22216219460952,62.2510354763191,63.6304700162075,10.451043580042844,906.9391199564337,1339.0406948121104
123,36.51827,111.682272,Huozhou power station,retired,2008,1973,400.0,L101485,0,China,East Asia & Pacific,CHN,3.778695557265966,12.548313946992605,8.76961838972664,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.710600909537857,80.93166175024581,2903.4056,114500.0,33.49246575342467,39.43644663356714,2008.0,4711.64369663046,7412.87436349204,1324655000.0,225.67549885637,32.1194116033475,4.95292742699964,1.9902860340032,0.117610932160963,0.996947091083977,78.7505137453006,80.2899470319582,8.910973546380363,1328.3320034341289,3553.907485732251
124,34.796738,113.079026,Henan Yulian power station,retired,2008,1995,370.0,L100669,0,China,East Asia & Pacific,CHN,3.778695557265966,12.548313946992605,8.76961838972664,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.710600909537857,80.93166175024581,2903.4056,114500.0,33.49246575342467,39.43644663356714,2008.0,4711.64369663046,7412.87436349204,1324655000.0,225.67549885637,32.1194116033475,4.95292742699964,1.9902860340032,0.117610932160963,0.996947091083977,78.7505137453006,80.2899470319582,8.910973546380363,1247.2982141353596,3354.062142975075
125,25.008162,102.618856,Kunming power station,retired,2008,1987.0,200.0,L101721,0,China,East Asia & Pacific,CHN,3.778695557265966,12.548313946992605,8.76961838972664,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.710600909537857,80.93166175024581,2903.4056,114500.0,33.49246575342467,39.43644663356714,2008.0,4711.64369663046,7412.87436349204,1324655000.0,225.67549885637,32.1194116033475,4.95292742699964,1.9902860340032,0.117610932160963,0.996947091083977,78.7505137453006,80.2899470319582,8.910973546380363,1232.0317186221428,2592.1910490666364
126,23.8381365,103.1957854,Xiaolongtan power station,retired,2008,1985,600.0,L101724,0,China,East Asia & Pacific,CHN,3.778695557265966,12.548313946992605,8.76961838972664,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.710600909537857,80.93166175024581,2903.4056,114500.0,33.49246575342467,39.43644663356714,2008.0,4711.64369663046,7412.87436349204,1324655000.0,225.67549885637,32.1194116033475,4.95292742699964,1.9902860340032,0.117610932160963,0.996947091083977,78.7505137453006,80.2899470319582,8.910973546380363,1157.093069809537,2450.6092618224975
127,36.70776,117.08796,Huaneng Huangtai power station,retired,2008,1983,250.0,L101345,1,China,East Asia & Pacific,CHN,3.778695557265966,12.548313946992605,8.76961838972664,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.710600909537857,80.93166175024581,2903.4056,114500.0,33.49246575342467,39.43644663356714,2008.0,4711.64369663046,7412.87436349204,1324655000.0,225.67549885637,32.1194116033475,4.95292742699964,1.9902860340032,0.117610932160963,0.996947091083977,78.7505137453006,80.2899470319582,8.910973546380363,847.4872596181233,3573.6060781799633
128,26.00357,117.37926,Yong'an power station,retired,2008,1979,300.0,L100304,0,China,East Asia & Pacific,CHN,3.778695557265966,12.548313946992605,8.76961838972664,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.710600909537857,80.93166175024581,2903.4056,114500.0,33.49246575342467,39.43644663356714,2008.0,4711.64369663046,7412.87436349204,1324655000.0,225.67549885637,32.1194116033475,4.95292742699964,1.9902860340032,0.117610932160963,0.996947091083977,78.7505137453006,80.2899470319582,8.910973546380363,456.23003609804994,2393.136211068604
129,36.1342702,117.6849675,Huaneng Laiwu power station,retired,2009,1972,405.0,L101348,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,654.3540980233549,3515.25401926332
130,34.4235984,117.4331631,Jiawang power station,retired,2009,2003,540.0,L101013,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,529.6834072271532,3323.627180955979
131,30.2969959,112.3091386,Jingzhou power station,retired,2009,1989,115.0,L100735,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,884.0517628908291,2859.4872801608253
132,30.303993,120.125085,Hangzhou Union power station,retired,2009,1997,50.0,L101734,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,186.99120692910046,2912.4344824917493
133,43.265478,-77.633516,Russell power station,retired,2009,1949,252.6,L104695,0,United States,North America,USA,2.1862710652378583,3.893333333333333,1.7070622680954748,US,United States,United States,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.388641126392375,557.5825110916965,975.154054894502,237295.0,13.251206735171946,243.34103807389897,2009.0,51996.1834952422,53514.9317967918,306771529.0,131.865694599469,11.6987895946123,0.328948122158706,0.259640404387642,0.0450657683061133,22.8015830431448,45.437731595683,69.4503642511695,10.88771599294867,544.4663925005361,3501.095543737381
134,25.28422,117.39892,Zhangping power station,retired,2009,1986,400.0,L100305,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,396.2657155237875,2314.1973675684612
135,21.6755851,110.8794737,Maoming cogen power station,retired,2009,1975,300.0,L100394,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,379.83819333755105,1930.7074723315277
136,32.0340368,120.7524867,Tianshenggan power station,retired,2009,1978,550.0,L101036,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,122.27277525946239,3113.4058718603005
137,31.885658000000003,120.594892,Zhangjiagang Huaxing power station,retired,2009,not found,270.0,L104429,1,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,124.26628046752639,3093.9207952572715
138,35.754627,114.990215,Puyang Longfeng power station,retired,2009,1991,150.0,L100702,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,795.9602189286966,3457.976372607737
139,30.8882554,107.0507772,Huayingshan power station,retired,2009,1978,320.0,L101571,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,1179.108808647535,3017.848554033418
140,24.689167,113.578889,Guangdong Shaoguan power station,retired,2009,1966,600.0,L100410,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,250.3183774873544,2228.7751437410107
141,46.832222,130.403333,Jiamusi-1 power station,retired,2009,1978,400.0,L100627,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,991.4446710866407,4933.443112981697
142,37.44899,122.20724,Weihai power station,retired,2009,1993,250.0,L101409,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,388.4487831757503,3730.0289065986253
143,33.5865,119.01202,Huaiyin power station,retired,2009,1987.0,165.0,L100991,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,359.2060503460433,3250.6453415251644
144,39.7544722,-89.6031278,Lakeside power station,retired,2009,1961,75.0,L104689,0,United States,North America,USA,2.1862710652378583,3.893333333333333,1.7070622680954748,US,United States,United States,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.388641126392375,557.5825110916965,975.154054894502,237295.0,13.251206735171946,243.34103807389897,2009.0,51996.1834952422,53514.9317967918,306771529.0,131.865694599469,11.6987895946123,0.328948122158706,0.259640404387642,0.0450657683061133,22.8015830431448,45.437731595683,69.4503642511695,10.88771599294867,1148.7022534909675,2824.321654983951
145,36.038333,120.219444,Huangdao power station,retired,2009,1978,270.0,L101355,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,545.3998017693489,3538.491987304265
146,50.431,4.3955,Amercoeur power station,retired,2009,1968,252.0,L100087,1,Belgium,Europe & Central Asia,BEL,2.5337957578778307,8.531361,5.997565242122169,,Belgium,Belgium,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,39025.2207908291,47064.7900198376,10796493.0,110.41336805064,12.9180414739627,0.0,0.0,0.0,32.6370175712091,6.85588936151259,39.8046901097922,10.759280442478488,131.4940617415735,989.620408782927
147,44.480312,20.293538,Kolubara A power station,retired,2009,1961,32.0,L103402,0,Serbia,Europe & Central Asia,SRB,2.5337957578778307,8.531361,5.997565242122169,Serbia,Serbia,Serbia,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,38.814,16591.0,0.0,427.4488586592466,2009.0,5147.56897325867,14347.8830909631,7320807.0,144.288134092172,14.9176207937033,0.596213698310541,0.335048938768352,0.0656187640385259,0.458654789363451,71.3221453378934,72.0538720538721,9.57135769051214,737.3684487615894,1706.0134968889722
148,36.1197548,114.2758372,Datang Anyang-1 power station,retired,2009,1977.0,300.0,L100642,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,871.8578642193829,3498.2279617264667
149,49.748247,129.693183,Raichihinskaya power station,retired,2009,1966,100.0,L104440,0,Russia,Europe & Central Asia,RUS,2.5337957578778307,8.531361,5.997565242122169,Russian Federation,Russia,Russian Federation,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,34.04779640799409,536.1897684365781,302.54865330747685,157010.0,63.49952649650635,518.9578544923565,2009.0,8381.8681640625,22939.693359375,142785349.0,197.530379087505,12.897971424446,0.7302260729598,9.19214468199248,3.50581589927238,47.3750183072487,16.5296526925544,65.5211631794514,10.040624023522312,1226.7665351820733,5214.431156621551
150,26.582142,107.948655,Kaili power station,retired,2009,1996,500.0,L100481,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,792.6095183854784,2533.887930367146
151,36.6775588,-76.9103775,Franklin Fine Paper power station,retired,2009,1970,129.0,L104682,0,United States,North America,USA,2.1862710652378583,3.893333333333333,1.7070622680954748,US,United States,United States,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.388641126392375,557.5825110916965,975.154054894502,237295.0,13.251206735171946,243.34103807389897,2009.0,51996.1834952422,53514.9317967918,306771529.0,131.865694599469,11.6987895946123,0.328948122158706,0.259640404387642,0.0450657683061133,22.8015830431448,45.437731595683,69.4503642511695,10.88771599294867,195.77523470433613,3320.875651940328
152,34.57789,119.12671,Xinhai power station,retired,2009,1991,440.0,L101039,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,437.53647751227334,3361.1776692939525
153,23.1304842148185,113.350779577517,Guangzhou Yuancun cogen power station,retired,2009,1997,100.0,L104892,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,126.85737156536226,2056.876458509215
154,28.28914,117.2235,Guixi power station,retired,2009,1981,500.0,L101063,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,546.7182325854951,2643.2814257104096
155,45.025917,-93.2765,Riverside (MN) power station,retired,2009,1964,403.9,L104694,1,United States,North America,USA,2.1862710652378583,3.893333333333333,1.7070622680954748,US,United States,United States,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.388641126392375,557.5825110916965,975.154054894502,237295.0,13.251206735171946,243.34103807389897,2009.0,51996.1834952422,53514.9317967918,306771529.0,131.865694599469,11.6987895946123,0.328948122158706,0.259640404387642,0.0450657683061133,22.8015830431448,45.437731595683,69.4503642511695,10.88771599294867,1579.1380166026988,2284.2638680203163
156,38.039585,114.133109,Weishui power station,retired,2009,not found,110.0,L104408,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,1020.568760766169,3711.8700490664173
157,34.72697,111.255271,Henan Yaneng Tianyuan power station,retired,2009,not found,110.0,L104415,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,1046.3405199040642,3359.588849702619
158,28.717329,115.920423,Nanchang-1 power station,retired,2009,1986,250.0,L101076,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,626.6099889856459,2679.1973320001553
159,34.710953,111.566029,Shaan County Tiancheng Chemical Industry power station,retired,2009,not found,50.0,L104508,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,1018.8672356909749,3354.8142284710984
160,29.18719,117.08502,Jingdezhen power station,retired,2009,1976,525.0,L101072,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,502.1012067830957,2740.9797992917775
161,34.7797,116.1065,Shaan County Cogen power station,retired,2009,1998,110.0,L104507,0,China,East Asia & Pacific,CHN,3.162768338547552,9.056803358276467,5.894035019728914,China,China,China,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.868212045231072,85.93974926253686,3115.3542,114500.0,33.374684820978324,36.75344524227775,2009.0,5128.90439706266,8069.35463837756,1331260000.0,220.393525668495,31.596238091031,1.70995200685933,0.899050539990343,0.11303728959797,1.53935561219587,78.3826698942494,80.2483727723448,8.995828787604918,650.2566816122744,3353.374034683852
