Code,Year,Electricity from solar (TWh),Electricity from wind (TWh),Electricity from nuclear (TWh),Electricity from gas (TWh),Electricity from coal (TWh),Entity,Electricity generation (TWh),AR6_R10,ISO,Share_Solar_Gen,Share_Wind_Gen,Share_Nuclear_Gen,Share_Gas_Gen,Share_Coal_Gen,Country Code,Coal_Current_MW,Coal_AnnualMtCO2,Coal_start_year,Coal_Peak_MW,Coal_Ret_MW,Coal_EarlyRet_MW,Coal_Tran_MW,Coal_duration_year,Coal_Share_Ret,Coal_Share_EarlyRet,Coal_Share_Tran,Coal_Share_PhasedOut,Coal_logCurrent_MW,Gas_Current_MW,Gas_start_year,Gas_duration_year,Gas_Peak_MW,Gas_Ret_MW,Gas_EarlyRet_MW,Gas_Share_Ret,Gas_Share_EarlyRet,Gas_Share_PhasedOut,Gas_logCurrent_MW,Wind_MW,Solar_MW,Gas_Growth_MW,Gas_FuelSwitch,Gas_Substitution,Wind_Growth_MW,Wind_FuelSwitch,Wind_Substitution,Solar_Growth_MW,Solar_FuelSwitch,Solar_Substitution,Coal_Phaseout_MW,Coal_Gen_Decline_TWh,Coal_Gen_Decline_Perc,year_since_peak_coal_gen,year_since_peak_coal_cap,Gas_Gen_Decline_TWh,Gas_Gen_Decline_Perc,year_since_peak_gas_gen,rate_gas_gen_tot,rate_gas_gen_5y,rate_gas_share_5y
AUT,1990,0.0,0.0,0.0,7.72,6.19,Austria,49.3,R10EUROPE,AUT,0.0,0.0,0.0,0.1565922920892495,0.12555780933062882,AUT,1801.0,9.8,1962.0,1801.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,7.496097345175956,298.0,1975.0,15.0,298.0,0.0,0.0,0.0,0.0,0.0,5.697093486505405,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,
AUT,1991,0.0,0.0,0.0,7.47,6.84,Austria,50.18,R10EUROPE,AUT,0.0,0.0,0.0,0.14886408927859704,0.13630928656835392,AUT,1801.0,9.8,1962.0,1801.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,7.496097345175956,298.0,1975.0,16.0,298.0,0.0,0.0,0.0,0.0,0.0,5.697093486505405,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,
AUT,1992,0.0,0.0,0.0,6.64,4.1099997,Austria,49.95,R10EUROPE,AUT,0.0,0.0,0.0,0.13293293293293293,0.08228227627627628,AUT,1801.0,9.8,1962.0,1801.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,7.496097345175956,298.0,1975.0,17.0,298.0,0.0,0.0,0.0,0.0,0.0,5.697093486505405,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,-0.18421633438081342
AUT,1993,0.0,0.0,0.0,6.79,2.98,Austria,51.37,R10EUROPE,AUT,0.0,0.0,0.0,0.13217831419116216,0.058010511971968076,AUT,1801.0,9.8,1962.0,1801.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,7.496097345175956,298.0,1975.0,18.0,298.0,0.0,0.0,0.0,0.0,0.0,5.697093486505405,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,-0.25214916767198836
AUT,1994,0.0,0.0,0.0,8.64,3.1,Austria,52.11,R10EUROPE,AUT,0.0,0.0,0.0,0.16580310880829016,0.05948954135482633,AUT,1801.0,9.8,1962.0,1801.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,7.496097345175956,298.0,1975.0,19.0,298.0,0.0,0.0,0.0,0.0,0.0,5.697093486505405,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,-0.8507682593924898
AUT,1995,0.0,0.0,0.0,8.91,4.3199997,Austria,55.18,R10EUROPE,AUT,0.0,0.0,0.0,0.16147154766219646,0.07828922979340341,AUT,1801.0,9.8,1962.0,1801.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,7.496097345175956,451.0,1975.0,20.0,451.0,0.0,0.0,0.0,0.0,0.0,6.111467339502679,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,-0.39881877364802143
AUT,1996,0.0,0.0,0.0,9.4,5.28,Austria,53.57,R10EUROPE,AUT,0.0,0.0,0.0,0.17547134590255742,0.09856262833675565,AUT,1993.0,10.9,1962.0,1993.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,7.597396320212795,451.0,1975.0,21.0,451.0,0.0,0.0,0.0,0.0,0.0,6.111467339502679,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,0.1436730488410537
AUT,1997,0.0,0.02,0.0,8.47,5.83,Austria,55.68,R10EUROPE,AUT,0.0,0.00035919540229885057,0.0,0.15211925287356323,0.10470545977011494,AUT,1993.0,10.9,1962.0,1993.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,7.597396320212795,481.0,1975.0,22.0,481.0,0.0,0.0,0.0,0.0,0.0,6.175867270105761,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,0.128629885153142
AUT,1998,0.0,0.05,0.0,8.87,4.13,Austria,55.92,R10EUROPE,AUT,0.0,0.000894134477825465,0.0,0.15861945636623748,0.07385550786838341,AUT,1993.0,10.9,1962.0,1993.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,7.597396320212795,481.0,1975.0,23.0,481.0,0.0,0.0,0.0,0.0,0.0,6.175867270105761,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,0.8862021895632621
AUT,1999,0.0,0.05,0.0,9.29,4.42,Austria,59.92,R10EUROPE,AUT,0.0,0.0008344459279038719,0.0,0.15504005340453936,0.07376502002670227,AUT,1993.0,10.9,1962.0,1993.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,7.597396320212795,551.0,1975.0,24.0,551.0,0.0,0.0,0.0,0.0,0.0,6.311734809152915,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,0.0,0.17635164771037382
AUT,2000,0.0,0.07,0.0,7.85,5.72,Austria,59.85,R10EUROPE,AUT,0.0,0.0011695906432748538,0.0,0.1311612364243943,0.09557226399331661,AUT,1993.0,10.9,1962.0,1993.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,7.597396320212795,766.0,1975.0,25.0,766.0,0.0,0.0,0.0,0.0,0.0,6.641182169740591,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.10433837761310016
AUT,2001,0.01,0.1,0.0,8.75,6.89,Austria,61.06,R10EUROPE,AUT,0.00016377333770062233,0.0016377333770062235,0.0,0.14330167048804454,0.11283982967572878,AUT,1856.0,10.1,1962.0,1993.0,137.0,0.0,0.0,39.0,6.874059207225288,0.0,0.0,6.874059207225287,7.526178913346146,1245.0,1975.0,26.0,1245.0,0.0,0.0,0.0,0.0,0.0,7.126890808898808,10.0,0.0,479.0,24.03411941796287,3.4963503649635053,10.0,0.5017561465127948,0.072992700729927,0.0,0.0,0.0,12758.253888610132,,0.0,,1.0,,0.0,,,0.0,-0.7434979329426267
AUT,2002,0.01,0.14,0.0,9.31,6.61,Austria,60.69,R10EUROPE,AUT,0.00016477179106936894,0.0023068050749711654,0.0,0.15340253748558247,0.10891415389685287,AUT,1856.0,10.1,1962.0,1993.0,137.0,0.0,0.0,40.0,6.874059207225288,0.0,0.0,6.874059207225287,7.526178913346146,1245.0,1975.0,27.0,1245.0,0.0,0.0,0.0,0.0,0.0,7.126890808898808,29.0,0.0,479.0,24.03411941796287,3.4963503649635053,29.0,1.455092824887105,0.2116788321167884,0.0,0.0,0.0,12758.253888610132,,0.0,,2.0,,0.0,,,0.0,-0.9130258770344772
AUT,2003,0.01,0.37,0.0,11.16,8.44,Austria,58.06,R10EUROPE,AUT,0.00017223561832586977,0.006372717878057182,0.0,0.1922149500516707,0.1453668618670341,AUT,1856.0,10.1,1962.0,1993.0,137.0,0.0,0.0,41.0,6.874059207225288,0.0,0.0,6.874059207225287,7.526178913346146,1730.0,1975.0,28.0,1730.0,0.0,0.0,0.0,0.0,0.0,7.455876687491824,276.0,0.0,964.0,48.369292523833415,7.036496350364966,276.0,13.848469643753136,2.014598540145986,0.0,0.0,0.0,12758.253888610132,0.0,0.0,0.0,3.0,,0.0,,,0.0,-1.1749031695537315
AUT,2004,0.02,0.93,0.0,10.95,7.91,Austria,61.93,R10EUROPE,AUT,0.0003229452607782981,0.015016954626190862,0.0,0.17681253027611818,0.12772485063781688,AUT,1856.0,10.1,1962.0,1993.0,137.0,0.0,0.0,42.0,6.874059207225288,0.0,0.0,6.874059207225287,7.526178913346146,1833.0,1975.0,29.0,1833.0,0.0,0.0,0.0,0.0,0.0,7.513709247839705,462.0,0.0,1067.0,53.5373808329152,7.788321167883215,462.0,23.18113396889112,3.372262773722629,0.0,0.0,0.0,12758.253888610132,0.5299999999999994,6.279620853080561,1.0,4.0,,0.0,,,0.0,-0.35841039351249937
AUT,2005,0.02,1.33,0.0,13.03,7.17,Austria,64.49,R10EUROPE,AUT,0.00031012560086835173,0.02062335245774539,0.0,0.20204682896573112,0.11118002791130409,AUT,1856.0,10.1,1962.0,1993.0,137.0,0.0,0.0,43.0,6.874059207225288,0.0,0.0,6.874059207225287,7.526178913346146,1833.0,1975.0,30.0,1833.0,0.0,0.0,0.0,0.0,0.0,7.513709247839705,613.0,0.0,1067.0,53.5373808329152,7.788321167883215,613.0,30.75765178123432,4.474452554744527,0.0,0.0,0.0,12758.253888610132,1.2699999999999996,15.047393364928908,2.0,5.0,,0.0,,,0.0,0.6969456390877771
AUT,2006,0.02,1.75,0.0,10.67,7.37,Austria,62.28,R10EUROPE,AUT,0.0003211303789338471,0.028098908156711625,0.0,0.17132305716120744,0.11833654463712268,AUT,1526.0,8.3,1962.0,1993.0,467.0,330.0,0.0,44.0,23.43201204214752,16.557952834922226,0.0,23.43201204214752,7.330405211844402,1833.0,1975.0,31.0,1833.0,0.0,0.0,0.0,0.0,0.0,7.513709247839705,782.0,0.0,1067.0,53.5373808329152,2.2847965738758025,782.0,39.23733065730056,1.674518201284796,0.0,0.0,0.0,35757.25037631711,1.0699999999999994,12.677725118483407,3.0,6.0,,0.0,,,0.0,0.0695839388556968
AUT,2007,0.02,2.04,0.0,9.9,6.6,Austria,62.91,R10EUROPE,AUT,0.00031791448100460976,0.0324272770624702,0.0,0.15736766809728184,0.10491177873152122,AUT,1526.0,8.3,1962.0,1993.0,467.0,330.0,0.0,45.0,23.43201204214752,16.557952834922226,0.0,23.43201204214752,7.330405211844402,1833.0,1975.0,32.0,1833.0,0.0,0.0,0.0,0.0,0.0,7.513709247839705,782.0,0.0,1067.0,53.5373808329152,2.2847965738758025,782.0,39.23733065730056,1.674518201284796,0.0,0.0,0.0,35757.25037631711,1.8399999999999999,21.80094786729858,4.0,7.0,,0.0,,,0.0,0.31846297448807626
AUT,2008,0.03,2.01,0.0,11.18,5.53,Austria,64.5,R10EUROPE,AUT,0.0004651162790697674,0.031162790697674414,0.0,0.17333333333333334,0.08573643410852713,AUT,1460.0,7.9,1962.0,1993.0,467.0,330.0,66.0,46.0,23.43201204214752,16.557952834922226,3.311590566984446,26.74360260913197,7.286191714702382,2233.0,1975.0,33.0,2233.0,0.0,0.0,0.0,0.0,0.0,7.711101251840158,794.0,0.0,1467.0,73.607626693427,2.752345215759849,794.0,39.839438033115904,1.48968105065666,0.0,0.0,0.0,39045.65980933268,2.9099999999999993,34.478672985781984,5.0,8.0,,0.0,,,0.0,-0.7997205678640562
AUT,2009,0.05,1.95,0.0,12.34,3.76,Austria,66.3,R10EUROPE,AUT,0.0007541478129713424,0.029411764705882353,0.0,0.1861236802413273,0.05671191553544495,AUT,1460.0,7.9,1962.0,1993.0,467.0,330.0,66.0,47.0,23.43201204214752,16.557952834922226,3.311590566984446,26.74360260913197,7.286191714702382,3413.0,1975.0,34.0,3413.0,0.0,0.0,0.0,0.0,0.0,8.135346948906706,794.0,0.0,2647.0,132.81485198193678,4.96622889305816,794.0,39.839438033115904,1.48968105065666,0.0,0.0,0.0,39045.65980933268,4.68,55.45023696682464,6.0,9.0,,0.0,,,2.6620209059233453,-0.8487918356129881
AUT,2010,0.09,2.06,0.0,14.35,4.92,Austria,67.91,R10EUROPE,AUT,0.001325283463407451,0.030334265940214992,0.0,0.21130908555441025,0.07244882933294065,AUT,1405.0,7.6,1962.0,1993.0,467.0,330.0,66.0,48.0,23.43201204214752,16.557952834922226,3.311590566984446,29.50326141495233,7.247792581767846,3527.0,1975.0,35.0,3527.0,0.0,0.0,0.0,0.0,0.0,8.168202930236053,794.0,0.0,2761.0,138.53487205218264,4.695578231292517,794.0,39.839438033115904,1.3503401360544218,0.0,0.0,0.0,41452.08228800802,3.5199999999999996,41.70616113744076,7.0,10.0,0.0,0.0,0.0,,6.466898954703831,0.6398835516739448
AUT,2011,0.17,1.94,0.0,12.44,5.43,Austria,62.26,R10EUROPE,AUT,0.00273048506264054,0.031159653067780277,0.0,0.19980725987793124,0.08721490523610664,AUT,1213.0,6.5,1962.0,1993.0,659.0,522.0,66.0,49.0,33.06573005519318,26.191670847967885,3.311590566984446,39.136979427998,7.10085190894405,3527.0,1975.0,36.0,3527.0,0.0,0.0,0.0,0.0,0.0,8.168202930236053,925.0,0.0,2761.0,138.53487205218264,3.539743589743589,925.0,46.41244355243352,1.1858974358974357,0.0,0.0,0.0,47473.15604616157,3.01,35.66350710900474,8.0,11.0,1.9100000000000001,13.310104529616726,1.0,13.310104529616726,10.73170731707317,1.6633313227395357
AUT,2012,0.34,2.46,0.0,9.71,4.39,Austria,68.7,R10EUROPE,AUT,0.004949053857350801,0.03580786026200873,0.0,0.1413391557496361,0.06390101892285298,AUT,1213.0,6.5,1962.0,1993.0,659.0,522.0,66.0,50.0,33.06573005519318,26.191670847967885,3.311590566984446,39.136979427998,7.10085190894405,4365.0,1975.0,37.0,4365.0,0.0,0.0,0.0,0.0,0.0,8.381373468273702,1176.0,0.0,3599.0,180.58203712995484,4.614102564102564,1176.0,59.00652282990466,1.5076923076923074,0.0,0.0,0.0,47473.15604616157,4.05,47.985781990521325,9.0,12.0,4.639999999999999,32.334494773519154,2.0,16.167247386759577,12.585365853658537,2.4994696046292626
AUT,2013,0.63,3.15,0.0,6.65,4.21,Austria,64.59,R10EUROPE,AUT,0.009753831862517418,0.04876915931258708,0.0,0.10295711410435052,0.06518036847809258,AUT,1213.0,6.5,1962.0,1993.0,659.0,522.0,66.0,51.0,33.06573005519318,26.191670847967885,3.311590566984446,39.136979427998,7.10085190894405,4365.0,1975.0,38.0,4365.0,0.0,0.0,0.0,0.0,0.0,8.381373468273702,1449.0,0.0,3599.0,180.58203712995484,4.614102564102564,1449.0,72.70446562970396,1.8576923076923075,0.0,0.0,0.0,47473.15604616157,4.2299999999999995,50.11848341232227,10.0,13.0,7.699999999999999,53.658536585365844,3.0,17.886178861788615,6.662020905923344,1.519184809523055
AUT,2014,0.79,3.85,0.0,5.32,2.94,Austria,61.62,R10EUROPE,AUT,0.012820512820512822,0.06247971437844856,0.0,0.08633560532294711,0.04771178188899708,AUT,1213.0,6.5,1962.0,1993.0,659.0,522.0,66.0,52.0,33.06573005519318,26.191670847967885,3.311590566984446,39.136979427998,7.10085190894405,4365.0,1975.0,39.0,4365.0,0.0,0.0,0.0,0.0,0.0,8.381373468273702,1786.0,0.0,3599.0,180.58203712995484,4.614102564102564,1786.0,89.61364776718514,2.2897435897435896,0.0,0.0,0.0,47473.15604616157,5.5,65.16587677725119,11.0,14.0,9.03,62.926829268292686,4.0,15.731707317073171,1.7003484320557505,0.2244842644180095
AUT,2015,0.94,4.84,0.0,7.66,2.95,Austria,61.85,R10EUROPE,AUT,0.015198059822150363,0.0782538399353274,0.0,0.12384801940177849,0.047696038803556995,AUT,763.0,4.3,1962.0,1993.0,659.0,522.0,66.0,53.0,33.06573005519318,26.191670847967885,3.311590566984446,61.71600602107376,6.637258031284457,4365.0,1975.0,40.0,4365.0,0.0,0.0,0.0,0.0,0.0,8.381373468273702,2040.0,0.0,3599.0,180.58203712995484,2.9260162601626014,2040.0,102.35825388861014,1.6585365853658536,0.0,0.0,0.0,47089.31259407928,5.489999999999999,65.04739336492891,12.0,15.0,6.6899999999999995,46.620209059233446,5.0,9.324041811846689,-5.937282229965155,-1.1772860774502192
AUT,2016,1.1,5.23,0.0,8.49,2.04,Austria,65.25,R10EUROPE,AUT,0.016858237547892722,0.08015325670498084,0.0,0.13011494252873562,0.03126436781609195,AUT,598.0,3.3,1962.0,1993.0,879.0,522.0,66.0,54.0,44.10436527847466,26.191670847967885,3.311590566984446,69.99498243853486,6.393590753950631,4365.0,1975.0,41.0,4365.0,0.0,0.0,0.0,0.0,0.0,8.381373468273702,2152.0,0.0,3599.0,180.58203712995484,2.579928315412187,2152.0,107.97792272955344,1.5426523297491042,0.0,0.0,0.0,41856.99949824385,6.3999999999999995,75.82938388625593,13.0,16.0,5.859999999999999,40.836236933797906,6.0,6.806039488966317,-6.4111498257839745,-1.3237183978461007
AUT,2017,1.27,6.57,0.0,10.91,1.76,Austria,67.42,R10EUROPE,AUT,0.018837140314446752,0.09744882824087808,0.0,0.16182141797686148,0.026105013349154552,AUT,598.0,3.3,1962.0,1993.0,879.0,522.0,66.0,55.0,44.10436527847466,26.191670847967885,3.311590566984446,69.99498243853486,6.393590753950631,4407.0,1975.0,42.0,4407.0,0.0,0.0,0.0,0.0,0.0,8.390949464841986,2329.0,0.0,3641.0,182.6894129453086,2.6100358422939074,2329.0,116.8590065228299,1.6695340501792115,0.0,0.0,0.0,41856.99949824385,6.68,79.14691943127963,14.0,17.0,3.4399999999999995,23.972125435540068,7.0,3.4245893479342953,-5.101045296167247,-0.7180720703330442
AUT,2018,1.46,6.03,0.0,9.92,1.81,Austria,65.04,R10EUROPE,AUT,0.02244772447724477,0.09271217712177121,0.0,0.15252152521525214,0.0278290282902829,AUT,598.0,3.3,1962.0,1993.0,879.0,522.0,66.0,56.0,44.10436527847466,26.191670847967885,3.311590566984446,69.99498243853486,6.393590753950631,4407.0,1975.0,43.0,4407.0,0.0,0.0,0.0,0.0,0.0,8.390949464841986,2442.0,0.0,3641.0,182.6894129453086,2.6100358422939074,2442.0,122.52885097842449,1.7505376344086023,0.0,0.0,0.0,41856.99949824385,6.629999999999999,78.55450236966824,15.0,18.0,4.43,30.87108013937282,8.0,3.8588850174216023,-2.0348432055749113,-0.27383931968110453
AUT,2019,1.7,7.45,0.0,11.32,1.5,Austria,70.86,R10EUROPE,AUT,0.023990968106124753,0.10513688964154672,0.0,0.1597516229184307,0.021168501270110076,AUT,246.0,1.4,1962.0,1993.0,1681.0,522.0,66.0,57.0,84.3452082288008,26.191670847967885,3.311590566984446,87.65679879578525,5.5053315359323625,4407.0,1975.0,44.0,4407.0,0.0,0.0,0.0,0.0,0.0,8.390949464841986,2515.0,0.0,3641.0,182.6894129453086,2.084144247281053,2515.0,126.1916708479679,1.4396107613050944,0.0,0.0,0.0,21563.57250376317,6.9399999999999995,82.22748815165876,16.0,19.0,3.0299999999999994,21.11498257839721,9.0,2.346109175377468,0.40418118466899033,0.063911555952465
AUT,2020,2.04,6.79,0.0,9.95,0.56,Austria,69.19,R10EUROPE,AUT,0.029484029484029485,0.09813556872380402,0.0,0.14380690851279085,0.008093655152478682,AUT,0.0,0.0,1962.0,1993.0,1681.0,522.0,312.0,58.0,84.3452082288008,26.191670847967885,15.654791771199198,100.0,0.0,4647.0,1975.0,45.0,4647.0,0.0,0.0,0.0,0.0,0.0,8.443977129084978,2536.0,0.0,3881.0,194.7315604616157,1.9473156046161568,2536.0,127.24535875564476,1.2724535875564476,0.0,0.0,0.0,0.0,7.879999999999999,93.36492890995261,17.0,20.0,4.4,30.66202090592335,10.0,3.066202090592335,-2.564459930313588,-0.585371010612255
AUT,2021,2.78,6.74,0.0,10.62,0.14,Austria,66.95,R10EUROPE,AUT,0.04152352501867065,0.10067214339059,0.0,0.15862584017923823,0.0020911127707244214,AUT,0.0,0.0,1962.0,1993.0,1681.0,522.0,312.0,59.0,84.3452082288008,26.191670847967885,15.654791771199198,100.0,0.0,4647.0,1975.0,46.0,4647.0,0.0,0.0,0.0,0.0,0.0,8.443977129084978,2732.0,0.0,3881.0,194.7315604616157,1.9473156046161568,2732.0,137.07977922729552,1.3707977922729553,0.0,0.0,0.0,0.0,8.299999999999999,98.34123222748813,18.0,21.0,3.7300000000000004,25.99303135888502,11.0,2.363002850807729,,
AUT,2022,2.73,6.93,0.0,11.76,0.14,Austria,64.69,R10EUROPE,AUT,0.042201267583861495,0.1071262946359561,0.0,0.1817900757458649,0.002164167568403154,AUT,0.0,0.0,1962.0,1993.0,1681.0,522.0,312.0,60.0,84.3452082288008,26.191670847967885,15.654791771199198,100.0,0.0,4647.0,1975.0,47.0,4647.0,43.0,43.0,0.9253281687109964,0.9253281687109964,0.0,8.443977129084978,2762.0,24.0,3881.0,194.7315604616157,1.9473156046161568,2762.0,138.58504766683393,1.3858504766683393,24.0,1.2042147516307076,0.012042147516307,0.0,8.299999999999999,98.34123222748813,19.0,22.0,2.59,18.048780487804876,12.0,1.5040650406504064,,
BEL,1990,0.0,0.01,42.72,5.41,17.09,Belgium,70.29,R10EUROPE,BEL,0.0,0.0001422677479015507,0.6077678190354247,0.07696685161473893,0.24313558116375014,BEL,2865.0,16.6,1949.0,2865.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,7.960323629148839,90.0,1978.0,12.0,90.0,0.0,0.0,0.0,0.0,0.0,4.499809670330265,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,
BEL,1991,0.0,0.01,42.86,6.22,16.51,Belgium,71.19,R10EUROPE,BEL,0.0,0.00014046916701783958,0.6020508498384605,0.08737182188509622,0.23191459474645318,BEL,2865.0,16.6,1949.0,2865.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,7.960323629148839,90.0,1978.0,13.0,90.0,0.0,0.0,0.0,0.0,0.0,4.499809670330265,0.0,0.0,,,,,,,,,,,0.5799999999999983,3.3937975424224596,1.0,,,0.0,,,,
BEL,1992,0.0,0.01,43.46,6.67,16.01,Belgium,71.42,R10EUROPE,BEL,0.0,0.00014001680201624196,0.6085130215625875,0.09339120694483338,0.22416690002800338,BEL,2865.0,16.6,1949.0,2865.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,7.960323629148839,90.0,1978.0,14.0,90.0,0.0,0.0,0.0,0.0,0.0,4.499809670330265,0.0,0.0,,,,,,,,,,,1.0799999999999983,6.319485078993553,2.0,,,0.0,,,0.0,-0.779137876592241
BEL,1993,0.0,0.01,41.93,6.81,16.3,Belgium,70.08,R10EUROPE,BEL,0.0,0.00014269406392694066,0.5983162100456622,0.09717465753424658,0.23259132420091325,BEL,2865.0,16.6,1949.0,2865.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,7.960323629148839,616.0,1978.0,15.0,616.0,0.0,0.0,0.0,0.0,0.0,6.423246963533519,0.0,0.0,,,,,,,,,,,0.7899999999999991,4.622586307782324,3.0,,,0.0,,,0.0,-1.0218780345505238
BEL,1994,0.0,0.01,40.62,8.27,16.98,Belgium,71.34,R10EUROPE,BEL,0.0,0.00014017381553125876,0.569386038687973,0.11592374544435098,0.23801513877207736,BEL,2865.0,16.6,1949.0,2865.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,7.960323629148839,1086.0,1978.0,16.0,1086.0,0.0,0.0,0.0,0.0,0.0,6.990256500493881,0.0,0.0,,,,,,,,,,,0.10999999999999943,0.6436512580456374,4.0,,,0.0,,,0.0,-1.0627055390378541
BEL,1995,0.0,0.01,41.36,10.18,16.52,Belgium,73.52,R10EUROPE,BEL,0.0,0.00013601741022850925,0.5625680087051143,0.1384657236126224,0.22470076169749728,BEL,2865.0,16.6,1949.0,2865.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,7.960323629148839,1106.0,1978.0,17.0,1106.0,0.0,0.0,0.0,0.0,0.0,7.00850518208228,0.0,0.0,,,,,,,,,,,0.5700000000000003,3.3352837916910487,5.0,,,0.0,,,0.0,-1.0200404908148117
BEL,1996,0.0,0.01,43.34,11.01,15.55,Belgium,75.14,R10EUROPE,BEL,0.0,0.00013308490817141337,0.5767899920149056,0.1465264838967261,0.20694703220654778,BEL,2865.0,16.6,1949.0,2865.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,7.960323629148839,1106.0,1978.0,18.0,1106.0,0.0,0.0,0.0,0.0,0.0,7.00850518208228,0.0,0.0,,,,,,,,,,,1.5399999999999991,9.011117612638966,6.0,,,0.0,,,0.0,-1.3457960132715865
BEL,1997,0.0,0.01,47.41,11.54,13.75,Belgium,77.88,R10EUROPE,BEL,0.0,0.00012840267077555214,0.6087570621468926,0.14817668207498716,0.1765536723163842,BEL,2865.0,16.6,1949.0,2865.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,7.960323629148839,1106.0,1978.0,19.0,1106.0,0.0,0.0,0.0,0.0,0.0,7.00850518208228,0.0,0.0,,,,,,,,,,,3.34,19.54359274429491,7.0,,,0.0,,,0.0,-1.8438557328573035
BEL,1998,0.0,0.01,46.17,15.04,14.19,Belgium,82.09,R10EUROPE,BEL,0.0,0.00012181751735899622,0.5624314776464856,0.1832135461079303,0.17285905713241562,BEL,2865.0,16.6,1949.0,2865.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,7.960323629148839,1956.0,1978.0,20.0,1956.0,0.0,0.0,0.0,0.0,0.0,7.578656850594762,0.0,0.0,,,,,,,,,,,2.9000000000000004,16.968987712112348,8.0,,,0.0,,,0.0,-0.929839931921741
BEL,1999,0.0,0.01,49.02,19.23,9.94,Belgium,83.37,R10EUROPE,BEL,0.0,0.00011994722322178242,0.5879812882331774,0.2306585102554876,0.1192275398824517,BEL,2865.0,16.6,1949.0,2865.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,7.960323629148839,1998.0,1978.0,21.0,1998.0,0.0,0.0,0.0,0.0,0.0,7.599901959208498,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,7.15,41.83733177296665,9.0,0.0,,0.0,,,0.0,-1.0502015740668347
BEL,2000,0.0,0.02,48.16,15.98,12.92,Belgium,82.79,R10EUROPE,BEL,0.0,0.00024157506945283246,0.5817127672424205,0.19301848049281314,0.15605749486652976,BEL,2593.0,15.0,1949.0,2865.0,272.0,0.0,0.0,51.0,9.49389179755672,0.0,0.0,9.493891797556714,7.860570785538664,2152.0,1978.0,22.0,2152.0,0.0,0.0,0.0,0.0,0.0,7.674152921281675,0.0,0.0,154.0,5.37521815008726,0.5661764705882356,0.0,0.0,0.0,0.0,0.0,0.0,24617.66143106456,4.17,24.400234055002926,10.0,1.0,,0.0,,,0.0,-0.7513455838952615
BEL,2001,0.0,0.04,46.35,15.78,9.94,Belgium,78.63,R10EUROPE,BEL,0.0,0.0005087116876510238,0.5894696680656238,0.2006867607783289,0.12641485438127942,BEL,2460.0,14.2,1949.0,2865.0,405.0,0.0,0.0,52.0,14.136125654450264,0.0,0.0,14.136125654450254,7.807916628926408,2757.0,1978.0,23.0,2757.0,0.0,0.0,0.0,0.0,0.0,7.921898411023797,0.0,0.0,759.0,26.49214659685864,1.8740740740740751,0.0,0.0,0.0,0.0,0.0,0.0,34774.86910994763,7.15,41.83733177296665,11.0,2.0,,0.0,,,0.0,-0.5585421318532741
