Code,Year,AR6_R10,ISO,Share_Solar_Gen,Share_Wind_Gen,Share_Nuclear_Gen,Share_Gas_Gen,Share_Coal_Gen,Coal_Gen_Decline_Perc,Gas_Gen_Decline_Perc,rate_coal_gen_5y,rate_coal_share_5y,rate_coal_cap_5y,rate_gas_gen_5y,rate_gas_share_5y
AFG,2000,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2000,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2000,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2000,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2001,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2001,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2001,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2001,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2002,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2002,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2002,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2002,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2003,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2003,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2003,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2003,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2004,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2004,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2004,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2004,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2005,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2005,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2005,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2005,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2006,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2006,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2006,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2006,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2007,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2007,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2007,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2007,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2008,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2008,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2008,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2008,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2009,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2009,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2009,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2009,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2010,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2010,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2010,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2010,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2011,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2011,R10INDIA+,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2011,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2011,R10REST_ASIA,AFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2012,R10INDIA+,AFG,0.03409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2012,R10INDIA+,AFG,0.03409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2012,R10REST_ASIA,AFG,0.03409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2012,R10REST_ASIA,AFG,0.03409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2013,R10INDIA+,AFG,0.027027027027027025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2013,R10INDIA+,AFG,0.027027027027027025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2013,R10REST_ASIA,AFG,0.027027027027027025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2013,R10REST_ASIA,AFG,0.027027027027027025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2014,R10INDIA+,AFG,0.02586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2014,R10INDIA+,AFG,0.02586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2014,R10REST_ASIA,AFG,0.02586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2014,R10REST_ASIA,AFG,0.02586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2015,R10INDIA+,AFG,0.025423728813559324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2015,R10INDIA+,AFG,0.025423728813559324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2015,R10REST_ASIA,AFG,0.025423728813559324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2015,R10REST_ASIA,AFG,0.025423728813559324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2016,R10INDIA+,AFG,0.03305785123966942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2016,R10INDIA+,AFG,0.03305785123966942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2016,R10REST_ASIA,AFG,0.03305785123966942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2016,R10REST_ASIA,AFG,0.03305785123966942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2017,R10INDIA+,AFG,0.031496062992125984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2017,R10INDIA+,AFG,0.031496062992125984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2017,R10REST_ASIA,AFG,0.031496062992125984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2017,R10REST_ASIA,AFG,0.031496062992125984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2018,R10INDIA+,AFG,0.03418803418803419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2018,R10INDIA+,AFG,0.03418803418803419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2018,R10REST_ASIA,AFG,0.03418803418803419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2018,R10REST_ASIA,AFG,0.03418803418803419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2019,R10INDIA+,AFG,0.04672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2019,R10INDIA+,AFG,0.04672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2019,R10REST_ASIA,AFG,0.04672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2019,R10REST_ASIA,AFG,0.04672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG,2020,R10INDIA+,AFG,0.075,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
AFG,2020,R10INDIA+,AFG,0.075,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
AFG,2020,R10REST_ASIA,AFG,0.075,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
AFG,2020,R10REST_ASIA,AFG,0.075,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
AFG,2021,R10INDIA+,AFG,0.0963855421686747,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
AFG,2021,R10INDIA+,AFG,0.0963855421686747,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
AFG,2021,R10REST_ASIA,AFG,0.0963855421686747,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
AFG,2021,R10REST_ASIA,AFG,0.0963855421686747,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ALB,1990,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,1991,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,1992,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,1993,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,1994,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,1995,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,1996,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,1997,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,1998,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,1999,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2000,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2001,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2002,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2003,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2004,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2005,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2006,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2007,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2008,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2009,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2010,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2011,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2012,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2013,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2014,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2015,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2016,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2017,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2018,R10REF_ECON,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2019,R10REF_ECON,ALB,0.0038684719535783366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,2020,R10REF_ECON,ALB,0.005649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ALB,2021,R10REF_ECON,ALB,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
DZA,1990,R10AFRICA,DZA,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,1991,R10AFRICA,DZA,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,1992,R10AFRICA,DZA,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,1993,R10AFRICA,DZA,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,1994,R10AFRICA,DZA,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,1995,R10AFRICA,DZA,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,1996,R10AFRICA,DZA,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,1997,R10AFRICA,DZA,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,1998,R10AFRICA,DZA,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,1999,R10AFRICA,DZA,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2000,R10AFRICA,DZA,0.0,0.0,0.0,0.907074089577229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2001,R10AFRICA,DZA,0.0,0.0,0.0,0.9125049940071913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2002,R10AFRICA,DZA,0.0,0.0,0.0,0.9096153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2003,R10AFRICA,DZA,0.0,0.0,0.0,0.9039568345323741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2004,R10AFRICA,DZA,0.0,0.0,0.0,0.9091527730520584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2005,R10AFRICA,DZA,0.0,0.0,0.0,0.8937637104356001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2006,R10AFRICA,DZA,0.0,0.0,0.0,0.9154589371980677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2007,R10AFRICA,DZA,0.0,0.0,0.0,0.9053474406634259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2008,R10AFRICA,DZA,0.0,0.0,0.0,0.9008723235527359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2009,R10AFRICA,DZA,0.0,0.0,0.0,0.9105219552609776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2010,R10AFRICA,DZA,0.0,0.0,0.0,0.9227727378460107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2011,R10AFRICA,DZA,0.0,0.0,0.0,0.9115632136184346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2012,R10AFRICA,DZA,0.0,0.0,0.0,0.9171915524268248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2013,R10AFRICA,DZA,0.0,0.0,0.0,0.9126420454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2014,R10AFRICA,DZA,0.0,0.0,0.0,0.9142384105960265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2015,R10AFRICA,DZA,0.0009276437847866418,0.0003092145949288806,0.0,0.9205318491032776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2016,R10AFRICA,DZA,0.001347910738355549,0.00044930357945184964,0.0,0.9170286056612251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2017,R10AFRICA,DZA,0.007972027972027972,0.00013986013986013986,0.0,0.9076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2018,R10AFRICA,DZA,0.009015256588072123,0.0001386962552011096,0.0,0.912621359223301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2019,R10AFRICA,DZA,0.008866866605815623,0.0001303950971443474,0.0,0.9198070152562264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2020,R10AFRICA,DZA,0.00907465970026124,0.00013749484394335213,0.0,0.9170906091021587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,2021,R10AFRICA,DZA,0.010447568683090417,0.00012898232942086933,0.0,0.9209338320650071,0.0,0.0,0.0,,,,,
DZA,2022,R10AFRICA,DZA,0.007439428677367853,0.00011457529828587715,,,,0.0,0.0,,,,,
ASM,2000,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,2001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,2002,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,2003,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,2004,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,2005,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,2006,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,2007,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,2008,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,2009,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,2010,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,2011,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,2012,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,2013,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASM,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ASM,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
AGO,2000,R10AFRICA,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2001,R10AFRICA,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2002,R10AFRICA,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2003,R10AFRICA,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2004,R10AFRICA,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2005,R10AFRICA,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2006,R10AFRICA,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2007,R10AFRICA,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2008,R10AFRICA,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2009,R10AFRICA,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2010,R10AFRICA,AGO,0.0018796992481203006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2011,R10AFRICA,AGO,0.0018083182640144665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2012,R10AFRICA,AGO,0.001658374792703151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2013,R10AFRICA,AGO,0.0012547051442910917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2014,R10AFRICA,AGO,0.0021691973969631237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2015,R10AFRICA,AGO,0.0021482277121374865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2016,R10AFRICA,AGO,0.0019588638589618022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2017,R10AFRICA,AGO,0.0018726591760299626,0.0,0.0,0.11891385767790262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2018,R10AFRICA,AGO,0.001558846453624318,0.0,0.0,0.09742790335151988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2019,R10AFRICA,AGO,0.0012987012987012987,0.0,0.0,0.11948051948051948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2020,R10AFRICA,AGO,0.0012055455093429777,0.0,0.0,0.11392405063291139,0.0,0.0,0.0,,,,,
AGO,2021,R10AFRICA,AGO,0.0012172854534388314,0.0,0.0,0.12233718807060255,0.0,0.0,0.0,,,,,
ATG,2000,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,2001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,2002,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,2003,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,2004,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,2005,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,2006,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,2007,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,2008,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
